3.12E+05,86.625
3.12E+05,86.8
3.13E+05,86.975
3.14E+05,87.15
3.14E+05,87.325
3.15E+05,87.5
3.16E+05,87.675
3.16E+05,87.85
3.17E+05,88.025
3.18E+05,88.2
3.18E+05,88.375
3.19E+05,88.55
3.19E+05,88.725
3.20E+05,88.9
3.21E+05,89.075
3.21E+05,89.25
3.22E+05,89.425
3.23E+05,89.6
3.23E+05,89.775
3.24E+05,89.95
3.24E+05,90.125
3.25E+05,90.3
3.26E+05,90.475
3.26E+05,90.65
3.27E+05,90.825
3.28E+05,91
3.28E+05,91.175
3.29E+05,91.35
3.29E+05,91.525
3.30E+05,91.7
3.31E+05,91.875
3.31E+05,92.05
3.32E+05,92.225
3.33E+05,92.4
3.33E+05,92.575
3.34E+05,92.75
3.35E+05,92.925
3.35E+05,93.1
3.36E+05,93.275
3.36E+05,93.45
3.37E+05,93.625
3.38E+05,93.8
3.38E+05,93.975
3.39E+05,94.15
3.40E+05,94.325
3.40E+05,94.5
3.41E+05,94.675
3.41E+05,94.85
3.42E+05,95.025
3.43E+05,95.2
3.43E+05,95.375
3.44E+05,95.55
3.45E+05,95.725
3.45E+05,95.9
3.46E+05,96.075
3.47E+05,96.25
3.47E+05,96.425
3.48E+05,96.6
3.48E+05,96.775
3.49E+05,96.95
3.50E+05,97.125
3.50E+05,97.3
3.51E+05,97.475
3.52E+05,97.65
3.52E+05,97.825
3.53E+05,98
3.53E+05,98.175
3.54E+05,98.35
3.55E+05,98.525
3.55E+05,98.7
3.56E+05,98.875
3.57E+05,99.05
3.57E+05,99.225
3.58E+05,99.4
3.58E+05,99.575
3.59E+05,99.75
3.60E+05,99.925
3.60E+05,100.1
3.61E+05,100.275
3.62E+05,100.45
3.62E+05,100.625
3.63E+05,100.8
3.64E+05,100.975
3.64E+05,101.15
3.65E+05,101.325
3.65E+05,101.5
3.66E+05,101.675
3.67E+05,101.85
3.67E+05,102.025
3.68E+05,102.2
3.69E+05,102.375
3.69E+05,102.55
3.70E+05,102.725
3.70E+05,102.9
3.71E+05,103.075
3.72E+05,103.25
3.72E+05,103.425
3.73E+05,103.6
3.74E+05,103.775
3.74E+05,103.95
3.75E+05,104.125
3.75E+05,104.3
3.76E+05,104.475
3.77E+05,104.65
