,,s,s,s
Time Step,Wall Time,Step Size,Simulation Time,CPU Time
 564500,2020-11-01T17:49:51.227+03:00,   0.100E+01, 564500.00, 203.46875
 564600,2020-11-01T17:49:51.246+03:00,   0.100E+01, 564600.00, 203.50000
 564700,2020-11-01T17:49:51.265+03:00,   0.100E+01, 564700.00, 203.53125
 564800,2020-11-01T17:49:51.284+03:00,   0.100E+01, 564800.00, 203.56250
 564900,2020-11-01T17:49:51.302+03:00,   0.100E+01, 564900.00, 203.62500
 565000,2020-11-01T17:49:51.322+03:00,   0.100E+01, 565000.00, 203.65625
 565100,2020-11-01T17:49:51.340+03:00,   0.100E+01, 565100.00, 203.68750
 565200,2020-11-01T17:49:51.359+03:00,   0.100E+01, 565200.00, 203.71875
 565300,2020-11-01T17:49:51.378+03:00,   0.100E+01, 565300.00, 203.75000
 565400,2020-11-01T17:49:51.396+03:00,   0.100E+01, 565400.00, 203.81250
 565500,2020-11-01T17:49:51.436+03:00,   0.100E+01, 565500.00, 203.84375
 565600,2020-11-01T17:49:51.462+03:00,   0.100E+01, 565600.00, 203.87500
 565700,2020-11-01T17:49:51.480+03:00,   0.100E+01, 565700.00, 203.90625
 565800,2020-11-01T17:49:51.500+03:00,   0.100E+01, 565800.00, 203.93750
 565900,2020-11-01T17:49:51.519+03:00,   0.100E+01, 565900.00, 203.96875
 566000,2020-11-01T17:49:51.537+03:00,   0.100E+01, 566000.00, 204.03125
 566100,2020-11-01T17:49:51.555+03:00,   0.100E+01, 566100.00, 204.06250
 566200,2020-11-01T17:49:51.574+03:00,   0.100E+01, 566200.00, 204.09375
 566300,2020-11-01T17:49:51.592+03:00,   0.100E+01, 566300.00, 204.12500
 566400,2020-11-01T17:49:51.610+03:00,   0.100E+01, 566400.00, 204.15625
 566500,2020-11-01T17:49:51.632+03:00,   0.100E+01, 566500.00, 204.20312
 566600,2020-11-01T17:49:51.651+03:00,   0.100E+01, 566600.00, 204.23438
 566700,2020-11-01T17:49:51.669+03:00,   0.100E+01, 566700.00, 204.25000
 566800,2020-11-01T17:49:51.688+03:00,   0.100E+01, 566800.00, 204.28125
 566900,2020-11-01T17:49:51.706+03:00,   0.100E+01, 566900.00, 204.31250
 567000,2020-11-01T17:49:51.724+03:00,   0.100E+01, 567000.00, 204.37500
 567100,2020-11-01T17:49:51.744+03:00,   0.100E+01, 567100.00, 204.40625
 567200,2020-11-01T17:49:51.764+03:00,   0.100E+01, 567200.00, 204.43750
 567300,2020-11-01T17:49:51.782+03:00,   0.100E+01, 567300.00, 204.46875
 567400,2020-11-01T17:49:51.800+03:00,   0.100E+01, 567400.00, 204.50000
 567500,2020-11-01T17:49:51.818+03:00,   0.100E+01, 567500.00, 204.56250
 567600,2020-11-01T17:49:51.838+03:00,   0.100E+01, 567600.00, 204.59375
 567700,2020-11-01T17:49:51.857+03:00,   0.100E+01, 567700.00, 204.62500
 567800,2020-11-01T17:49:51.879+03:00,   0.100E+01, 567800.00, 204.65625
 567900,2020-11-01T17:49:51.902+03:00,   0.100E+01, 567900.00, 204.71875
 568000,2020-11-01T17:49:51.921+03:00,   0.100E+01, 568000.00, 204.75000
 568100,2020-11-01T17:49:51.941+03:00,   0.100E+01, 568100.00, 204.78125
 568200,2020-11-01T17:49:51.959+03:00,   0.100E+01, 568200.00, 204.84375
 568300,2020-11-01T17:49:51.976+03:00,   0.100E+01, 568300.00, 204.87500
 568400,2020-11-01T17:49:51.995+03:00,   0.100E+01, 568400.00, 204.90625
 568500,2020-11-01T17:49:52.015+03:00,   0.100E+01, 568500.00, 204.93750
 568600,2020-11-01T17:49:52.033+03:00,   0.100E+01, 568600.00, 204.96875
 568700,2020-11-01T17:49:52.051+03:00,   0.100E+01, 568700.00, 205.03125
 568800,2020-11-01T17:49:52.069+03:00,   0.100E+01, 568800.00, 205.06250
 568900,2020-11-01T17:49:52.087+03:00,   0.100E+01, 568900.00, 205.09375
 569000,2020-11-01T17:49:52.106+03:00,   0.100E+01, 569000.00, 205.12500
 569100,2020-11-01T17:49:52.125+03:00,   0.100E+01, 569100.00, 205.15625
 569200,2020-11-01T17:49:52.149+03:00,   0.100E+01, 569200.00, 205.18750
 569300,2020-11-01T17:49:52.168+03:00,   0.100E+01, 569300.00, 205.21875
 569400,2020-11-01T17:49:52.188+03:00,   0.100E+01, 569400.00, 205.25000
 569500,2020-11-01T17:49:52.206+03:00,   0.100E+01, 569500.00, 205.28125
 569600,2020-11-01T17:49:52.224+03:00,   0.100E+01, 569600.00, 205.34375
 569700,2020-11-01T17:49:52.242+03:00,   0.100E+01, 569700.00, 205.37500
 569800,2020-11-01T17:49:52.261+03:00,   0.100E+01, 569800.00, 205.40625
 569900,2020-11-01T17:49:52.279+03:00,   0.100E+01, 569900.00, 205.43750
 570000,2020-11-01T17:49:52.297+03:00,   0.100E+01, 570000.00, 205.46875
 570100,2020-11-01T17:49:52.315+03:00,   0.100E+01, 570100.00, 205.50000
 570200,2020-11-01T17:49:52.333+03:00,   0.100E+01, 570200.00, 205.56250
 570300,2020-11-01T17:49:52.352+03:00,   0.100E+01, 570300.00, 205.59375
 570400,2020-11-01T17:49:52.369+03:00,   0.100E+01, 570400.00, 205.62500
 570500,2020-11-01T17:49:52.389+03:00,   0.100E+01, 570500.00, 205.64062
 570600,2020-11-01T17:49:52.407+03:00,   0.100E+01, 570600.00, 205.67188
 570700,2020-11-01T17:49:52.425+03:00,   0.100E+01, 570700.00, 205.70312
 570800,2020-11-01T17:49:52.447+03:00,   0.100E+01, 570800.00, 205.76562
 570900,2020-11-01T17:49:52.466+03:00,   0.100E+01, 570900.00, 205.79688
 571000,2020-11-01T17:49:52.484+03:00,   0.100E+01, 571000.00, 205.82812
 571100,2020-11-01T17:49:52.502+03:00,   0.100E+01, 571100.00, 205.85938
 571200,2020-11-01T17:49:52.520+03:00,   0.100E+01, 571200.00, 205.92188
 571300,2020-11-01T17:49:52.538+03:00,   0.100E+01, 571300.00, 205.95312
 571400,2020-11-01T17:49:52.556+03:00,   0.100E+01, 571400.00, 205.98438
 571500,2020-11-01T17:49:52.576+03:00,   0.100E+01, 571500.00, 206.01562
 571600,2020-11-01T17:49:52.595+03:00,   0.100E+01, 571600.00, 206.04688
 571700,2020-11-01T17:49:52.613+03:00,   0.100E+01, 571700.00, 206.07812
 571800,2020-11-01T17:49:52.633+03:00,   0.100E+01, 571800.00, 206.14062
 571900,2020-11-01T17:49:52.652+03:00,   0.100E+01, 571900.00, 206.17188
 572000,2020-11-01T17:49:52.670+03:00,   0.100E+01, 572000.00, 206.20312
 572100,2020-11-01T17:49:52.688+03:00,   0.100E+01, 572100.00, 206.23438
 572200,2020-11-01T17:49:52.706+03:00,   0.100E+01, 572200.00, 206.26562
 572300,2020-11-01T17:49:52.724+03:00,   0.100E+01, 572300.00, 206.32812
 572400,2020-11-01T17:49:52.743+03:00,   0.100E+01, 572400.00, 206.35938
 572500,2020-11-01T17:49:52.762+03:00,   0.100E+01, 572500.00, 206.39062
 572600,2020-11-01T17:49:52.780+03:00,   0.100E+01, 572600.00, 206.42188
 572700,2020-11-01T17:49:52.798+03:00,   0.100E+01, 572700.00, 206.45312
 572800,2020-11-01T17:49:52.817+03:00,   0.100E+01, 572800.00, 206.51562
 572900,2020-11-01T17:49:52.834+03:00,   0.100E+01, 572900.00, 206.54688
 573000,2020-11-01T17:49:52.852+03:00,   0.100E+01, 573000.00, 206.57812
 573100,2020-11-01T17:49:52.873+03:00,   0.100E+01, 573100.00, 206.59375
 573200,2020-11-01T17:49:52.890+03:00,   0.100E+01, 573200.00, 206.62500
 573300,2020-11-01T17:49:52.908+03:00,   0.100E+01, 573300.00, 206.65625
 573400,2020-11-01T17:49:52.927+03:00,   0.100E+01, 573400.00, 206.71875
 573500,2020-11-01T17:49:52.946+03:00,   0.100E+01, 573500.00, 206.75000
 573600,2020-11-01T17:49:52.965+03:00,   0.100E+01, 573600.00, 206.78125
 573700,2020-11-01T17:49:52.983+03:00,   0.100E+01, 573700.00, 206.81250
 573800,2020-11-01T17:49:53.001+03:00,   0.100E+01, 573800.00, 206.84375
 573900,2020-11-01T17:49:53.019+03:00,   0.100E+01, 573900.00, 206.90625
 574000,2020-11-01T17:49:53.038+03:00,   0.100E+01, 574000.00, 206.93750
 574100,2020-11-01T17:49:53.056+03:00,   0.100E+01, 574100.00, 206.96875
 574200,2020-11-01T17:49:53.074+03:00,   0.100E+01, 574200.00, 207.00000
 574300,2020-11-01T17:49:53.092+03:00,   0.100E+01, 574300.00, 207.03125
 574400,2020-11-01T17:49:53.112+03:00,   0.100E+01, 574400.00, 207.06250
 574500,2020-11-01T17:49:53.131+03:00,   0.100E+01, 574500.00, 207.09375
 574600,2020-11-01T17:49:53.150+03:00,   0.100E+01, 574600.00, 207.10938
 574700,2020-11-01T17:49:53.169+03:00,   0.100E+01, 574700.00, 207.14062
 574800,2020-11-01T17:49:53.187+03:00,   0.100E+01, 574800.00, 207.17188
 574900,2020-11-01T17:49:53.205+03:00,   0.100E+01, 574900.00, 207.20312
 575000,2020-11-01T17:49:53.224+03:00,   0.100E+01, 575000.00, 207.26562
 575100,2020-11-01T17:49:53.243+03:00,   0.100E+01, 575100.00, 207.29688
 575200,2020-11-01T17:49:53.262+03:00,   0.100E+01, 575200.00, 207.32812
 575300,2020-11-01T17:49:53.281+03:00,   0.100E+01, 575300.00, 207.35938
 575400,2020-11-01T17:49:53.299+03:00,   0.100E+01, 575400.00, 207.39062
 575500,2020-11-01T17:49:53.318+03:00,   0.100E+01, 575500.00, 207.45312
 575600,2020-11-01T17:49:53.337+03:00,   0.100E+01, 575600.00, 207.48438
 575700,2020-11-01T17:49:53.355+03:00,   0.100E+01, 575700.00, 207.51562
 575800,2020-11-01T17:49:53.374+03:00,   0.100E+01, 575800.00, 207.54688
 575900,2020-11-01T17:49:53.399+03:00,   0.100E+01, 575900.00, 207.57812
 576000,2020-11-01T17:49:53.424+03:00,   0.100E+01, 576000.00, 207.60938
 576100,2020-11-01T17:49:53.442+03:00,   0.100E+01, 576100.00, 207.67188
 576200,2020-11-01T17:49:53.470+03:00,   0.100E+01, 576200.00, 207.67188
 576300,2020-11-01T17:49:53.488+03:00,   0.100E+01, 576300.00, 207.70312
 576400,2020-11-01T17:49:53.506+03:00,   0.100E+01, 576400.00, 207.76562
 576500,2020-11-01T17:49:53.526+03:00,   0.100E+01, 576500.00, 207.79688
 576600,2020-11-01T17:49:53.544+03:00,   0.100E+01, 576600.00, 207.82812
 576700,2020-11-01T17:49:53.563+03:00,   0.100E+01, 576700.00, 207.85938
 576800,2020-11-01T17:49:53.581+03:00,   0.100E+01, 576800.00, 207.89062
 576900,2020-11-01T17:49:53.601+03:00,   0.100E+01, 576900.00, 207.95312
 577000,2020-11-01T17:49:53.621+03:00,   0.100E+01, 577000.00, 207.96875
 577100,2020-11-01T17:49:53.639+03:00,   0.100E+01, 577100.00, 208.00000
 577200,2020-11-01T17:49:53.659+03:00,   0.100E+01, 577200.00, 208.00000
 577300,2020-11-01T17:49:53.677+03:00,   0.100E+01, 577300.00, 208.06250
 577400,2020-11-01T17:49:53.696+03:00,   0.100E+01, 577400.00, 208.09375
 577500,2020-11-01T17:49:53.715+03:00,   0.100E+01, 577500.00, 208.12500
 577600,2020-11-01T17:49:53.733+03:00,   0.100E+01, 577600.00, 208.15625
 577700,2020-11-01T17:49:53.751+03:00,   0.100E+01, 577700.00, 208.18750
 577800,2020-11-01T17:49:53.771+03:00,   0.100E+01, 577800.00, 208.25000
 577900,2020-11-01T17:49:53.793+03:00,   0.100E+01, 577900.00, 208.28125
 578000,2020-11-01T17:49:53.812+03:00,   0.100E+01, 578000.00, 208.29688
 578100,2020-11-01T17:49:53.830+03:00,   0.100E+01, 578100.00, 208.32812
 578200,2020-11-01T17:49:53.849+03:00,   0.100E+01, 578200.00, 208.39062
 578300,2020-11-01T17:49:53.867+03:00,   0.100E+01, 578300.00, 208.42188
 578400,2020-11-01T17:49:53.885+03:00,   0.100E+01, 578400.00, 208.45312
 578500,2020-11-01T17:49:53.905+03:00,   0.100E+01, 578500.00, 208.46875
 578600,2020-11-01T17:49:53.922+03:00,   0.100E+01, 578600.00, 208.50000
 578700,2020-11-01T17:49:53.941+03:00,   0.100E+01, 578700.00, 208.56250
 578800,2020-11-01T17:49:53.961+03:00,   0.100E+01, 578800.00, 208.59375
 578900,2020-11-01T17:49:53.979+03:00,   0.100E+01, 578900.00, 208.62500
 579000,2020-11-01T17:49:53.997+03:00,   0.100E+01, 579000.00, 208.65625
 579100,2020-11-01T17:49:54.015+03:00,   0.100E+01, 579100.00, 208.68750
 579200,2020-11-01T17:49:54.033+03:00,   0.100E+01, 579200.00, 208.71875
 579300,2020-11-01T17:49:54.051+03:00,   0.100E+01, 579300.00, 208.78125
 579400,2020-11-01T17:49:54.069+03:00,   0.100E+01, 579400.00, 208.81250
 579500,2020-11-01T17:49:54.087+03:00,   0.100E+01, 579500.00, 208.84375
 579600,2020-11-01T17:49:54.106+03:00,   0.100E+01, 579600.00, 208.87500
 579700,2020-11-01T17:49:54.124+03:00,   0.100E+01, 579700.00, 208.90625
 579800,2020-11-01T17:49:54.144+03:00,   0.100E+01, 579800.00, 208.95312
 579900,2020-11-01T17:49:54.163+03:00,   0.100E+01, 579900.00, 208.98438
 580000,2020-11-01T17:49:54.181+03:00,   0.100E+01, 580000.00, 209.01562
 580100,2020-11-01T17:49:54.200+03:00,   0.100E+01, 580100.00, 209.04688
 580200,2020-11-01T17:49:54.217+03:00,   0.100E+01, 580200.00, 209.07812
 580300,2020-11-01T17:49:54.236+03:00,   0.100E+01, 580300.00, 209.10938
 580400,2020-11-01T17:49:54.254+03:00,   0.100E+01, 580400.00, 209.17188
 580500,2020-11-01T17:49:54.272+03:00,   0.100E+01, 580500.00, 209.20312
 580600,2020-11-01T17:49:54.290+03:00,   0.100E+01, 580600.00, 209.23438
 580700,2020-11-01T17:49:54.308+03:00,   0.100E+01, 580700.00, 209.26562
 580800,2020-11-01T17:49:54.326+03:00,   0.100E+01, 580800.00, 209.29688
 580900,2020-11-01T17:49:54.345+03:00,   0.100E+01, 580900.00, 209.32812
 581000,2020-11-01T17:49:54.363+03:00,   0.100E+01, 581000.00, 209.39062
 581100,2020-11-01T17:49:54.381+03:00,   0.100E+01, 581100.00, 209.42188
 581200,2020-11-01T17:49:54.401+03:00,   0.100E+01, 581200.00, 209.43750
 581300,2020-11-01T17:49:54.419+03:00,   0.100E+01, 581300.00, 209.46875
 581400,2020-11-01T17:49:54.437+03:00,   0.100E+01, 581400.00, 209.50000
 581500,2020-11-01T17:49:54.455+03:00,   0.100E+01, 581500.00, 209.53125
 581600,2020-11-01T17:49:54.474+03:00,   0.100E+01, 581600.00, 209.59375
 581700,2020-11-01T17:49:54.492+03:00,   0.100E+01, 581700.00, 209.62500
 581800,2020-11-01T17:49:54.510+03:00,   0.100E+01, 581800.00, 209.65625
 581900,2020-11-01T17:49:54.529+03:00,   0.100E+01, 581900.00, 209.68750
 582000,2020-11-01T17:49:54.547+03:00,   0.100E+01, 582000.00, 209.71875
 582100,2020-11-01T17:49:54.565+03:00,   0.100E+01, 582100.00, 209.75000
 582200,2020-11-01T17:49:54.584+03:00,   0.100E+01, 582200.00, 209.81250
 582300,2020-11-01T17:49:54.602+03:00,   0.100E+01, 582300.00, 209.84375
 582400,2020-11-01T17:49:54.620+03:00,   0.100E+01, 582400.00, 209.87500
 582500,2020-11-01T17:49:54.639+03:00,   0.100E+01, 582500.00, 209.89062
 582600,2020-11-01T17:49:54.658+03:00,   0.100E+01, 582600.00, 209.92188
 582700,2020-11-01T17:49:54.676+03:00,   0.100E+01, 582700.00, 209.98438
 582800,2020-11-01T17:49:54.696+03:00,   0.100E+01, 582800.00, 210.01562
 582900,2020-11-01T17:49:54.714+03:00,   0.100E+01, 582900.00, 210.04688
 583000,2020-11-01T17:49:54.733+03:00,   0.100E+01, 583000.00, 210.07812
 583100,2020-11-01T17:49:54.752+03:00,   0.100E+01, 583100.00, 210.10938
 583200,2020-11-01T17:49:54.770+03:00,   0.100E+01, 583200.00, 210.17188
 583300,2020-11-01T17:49:54.789+03:00,   0.100E+01, 583300.00, 210.20312
 583400,2020-11-01T17:49:54.807+03:00,   0.100E+01, 583400.00, 210.23438
 583500,2020-11-01T17:49:54.826+03:00,   0.100E+01, 583500.00, 210.26562
 583600,2020-11-01T17:49:54.844+03:00,   0.100E+01, 583600.00, 210.29688
 583700,2020-11-01T17:49:54.863+03:00,   0.100E+01, 583700.00, 210.32812
 583800,2020-11-01T17:49:54.883+03:00,   0.100E+01, 583800.00, 210.35938
 583900,2020-11-01T17:49:54.901+03:00,   0.100E+01, 583900.00, 210.39062
 584000,2020-11-01T17:49:54.920+03:00,   0.100E+01, 584000.00, 210.42188
 584100,2020-11-01T17:49:54.938+03:00,   0.100E+01, 584100.00, 210.45312
 584200,2020-11-01T17:49:54.957+03:00,   0.100E+01, 584200.00, 210.51562
 584300,2020-11-01T17:49:54.975+03:00,   0.100E+01, 584300.00, 210.54688
 584400,2020-11-01T17:49:54.992+03:00,   0.100E+01, 584400.00, 210.57812
 584500,2020-11-01T17:49:55.011+03:00,   0.100E+01, 584500.00, 210.60938
 584600,2020-11-01T17:49:55.029+03:00,   0.100E+01, 584600.00, 210.64062
 584700,2020-11-01T17:49:55.047+03:00,   0.100E+01, 584700.00, 210.67188
 584800,2020-11-01T17:49:55.065+03:00,   0.100E+01, 584800.00, 210.70312
 584900,2020-11-01T17:49:55.083+03:00,   0.100E+01, 584900.00, 210.76562
 585000,2020-11-01T17:49:55.101+03:00,   0.100E+01, 585000.00, 210.79688
 585100,2020-11-01T17:49:55.120+03:00,   0.100E+01, 585100.00, 210.82812
 585200,2020-11-01T17:49:55.139+03:00,   0.100E+01, 585200.00, 210.85938
 585300,2020-11-01T17:49:55.157+03:00,   0.100E+01, 585300.00, 210.89062
 585400,2020-11-01T17:49:55.175+03:00,   0.100E+01, 585400.00, 210.92188
 585500,2020-11-01T17:49:55.193+03:00,   0.100E+01, 585500.00, 210.98438
 585600,2020-11-01T17:49:55.212+03:00,   0.100E+01, 585600.00, 211.01562
 585700,2020-11-01T17:49:55.230+03:00,   0.100E+01, 585700.00, 211.04688
 585800,2020-11-01T17:49:55.247+03:00,   0.100E+01, 585800.00, 211.07812
 585900,2020-11-01T17:49:55.265+03:00,   0.100E+01, 585900.00, 211.10938
 586000,2020-11-01T17:49:55.283+03:00,   0.100E+01, 586000.00, 211.14062
 586100,2020-11-01T17:49:55.300+03:00,   0.100E+01, 586100.00, 211.17188
 586200,2020-11-01T17:49:55.318+03:00,   0.100E+01, 586200.00, 211.23438
 586300,2020-11-01T17:49:55.336+03:00,   0.100E+01, 586300.00, 211.26562
 586400,2020-11-01T17:49:55.354+03:00,   0.100E+01, 586400.00, 211.28125
 586500,2020-11-01T17:49:55.372+03:00,   0.100E+01, 586500.00, 211.31250
 586600,2020-11-01T17:49:55.390+03:00,   0.100E+01, 586600.00, 211.34375
 586700,2020-11-01T17:49:55.409+03:00,   0.100E+01, 586700.00, 211.37500
 586800,2020-11-01T17:49:55.429+03:00,   0.100E+01, 586800.00, 211.43750
 586900,2020-11-01T17:49:55.448+03:00,   0.100E+01, 586900.00, 211.46875
 587000,2020-11-01T17:49:55.466+03:00,   0.100E+01, 587000.00, 211.50000
 587100,2020-11-01T17:49:55.484+03:00,   0.100E+01, 587100.00, 211.53125
 587200,2020-11-01T17:49:55.502+03:00,   0.100E+01, 587200.00, 211.56250
 587300,2020-11-01T17:49:55.520+03:00,   0.100E+01, 587300.00, 211.62500
 587400,2020-11-01T17:49:55.538+03:00,   0.100E+01, 587400.00, 211.65625
 587500,2020-11-01T17:49:55.556+03:00,   0.100E+01, 587500.00, 211.68750
 587600,2020-11-01T17:49:55.574+03:00,   0.100E+01, 587600.00, 211.71875
 587700,2020-11-01T17:49:55.592+03:00,   0.100E+01, 587700.00, 211.75000
 587800,2020-11-01T17:49:55.610+03:00,   0.100E+01, 587800.00, 211.78125
 587900,2020-11-01T17:49:55.628+03:00,   0.100E+01, 587900.00, 211.81250
 588000,2020-11-01T17:49:55.646+03:00,   0.100E+01, 588000.00, 211.85938
 588100,2020-11-01T17:49:55.665+03:00,   0.100E+01, 588100.00, 211.89062
 588200,2020-11-01T17:49:55.683+03:00,   0.100E+01, 588200.00, 211.92188
 588300,2020-11-01T17:49:55.702+03:00,   0.100E+01, 588300.00, 211.95312
 588400,2020-11-01T17:49:55.719+03:00,   0.100E+01, 588400.00, 211.98438
 588500,2020-11-01T17:49:55.738+03:00,   0.100E+01, 588500.00, 212.01562
 588600,2020-11-01T17:49:55.757+03:00,   0.100E+01, 588600.00, 212.07812
 588700,2020-11-01T17:49:55.777+03:00,   0.100E+01, 588700.00, 212.10938
 588800,2020-11-01T17:49:55.795+03:00,   0.100E+01, 588800.00, 212.14062
 588900,2020-11-01T17:49:55.813+03:00,   0.100E+01, 588900.00, 212.17188
 589000,2020-11-01T17:49:55.832+03:00,   0.100E+01, 589000.00, 212.20312
 589100,2020-11-01T17:49:55.850+03:00,   0.100E+01, 589100.00, 212.26562
 589200,2020-11-01T17:49:55.868+03:00,   0.100E+01, 589200.00, 212.29688
 589300,2020-11-01T17:49:55.887+03:00,   0.100E+01, 589300.00, 212.32812
 589400,2020-11-01T17:49:55.905+03:00,   0.100E+01, 589400.00, 212.32812
 589500,2020-11-01T17:49:55.923+03:00,   0.100E+01, 589500.00, 212.35938
 589600,2020-11-01T17:49:55.943+03:00,   0.100E+01, 589600.00, 212.42188
 589700,2020-11-01T17:49:55.963+03:00,   0.100E+01, 589700.00, 212.45312
 589800,2020-11-01T17:49:55.981+03:00,   0.100E+01, 589800.00, 212.48438
 589900,2020-11-01T17:49:56.000+03:00,   0.100E+01, 589900.00, 212.51562
 590000,2020-11-01T17:49:56.017+03:00,   0.100E+01, 590000.00, 212.54688
 590100,2020-11-01T17:49:56.036+03:00,   0.100E+01, 590100.00, 212.60938
 590200,2020-11-01T17:49:56.054+03:00,   0.100E+01, 590200.00, 212.64062
 590300,2020-11-01T17:49:56.072+03:00,   0.100E+01, 590300.00, 212.67188
 590400,2020-11-01T17:49:56.090+03:00,   0.100E+01, 590400.00, 212.70312
 590500,2020-11-01T17:49:56.110+03:00,   0.100E+01, 590500.00, 212.70312
 590600,2020-11-01T17:49:56.129+03:00,   0.100E+01, 590600.00, 212.76562
 590700,2020-11-01T17:49:56.148+03:00,   0.100E+01, 590700.00, 212.78125
 590800,2020-11-01T17:49:56.168+03:00,   0.100E+01, 590800.00, 212.81250
 590900,2020-11-01T17:49:56.185+03:00,   0.100E+01, 590900.00, 212.84375
 591000,2020-11-01T17:49:56.203+03:00,   0.100E+01, 591000.00, 212.87500
 591100,2020-11-01T17:49:56.221+03:00,   0.100E+01, 591100.00, 212.90625
 591200,2020-11-01T17:49:56.239+03:00,   0.100E+01, 591200.00, 212.96875
 591300,2020-11-01T17:49:56.257+03:00,   0.100E+01, 591300.00, 213.00000
 591400,2020-11-01T17:49:56.275+03:00,   0.100E+01, 591400.00, 213.03125
 591500,2020-11-01T17:49:56.294+03:00,   0.100E+01, 591500.00, 213.06250
 591600,2020-11-01T17:49:56.312+03:00,   0.100E+01, 591600.00, 213.09375
 591700,2020-11-01T17:49:56.331+03:00,   0.100E+01, 591700.00, 213.12500
 591800,2020-11-01T17:49:56.349+03:00,   0.100E+01, 591800.00, 213.18750
 591900,2020-11-01T17:49:56.367+03:00,   0.100E+01, 591900.00, 213.21875
 592000,2020-11-01T17:49:56.385+03:00,   0.100E+01, 592000.00, 213.25000
 592100,2020-11-01T17:49:56.411+03:00,   0.100E+01, 592100.00, 213.28125
 592200,2020-11-01T17:49:56.430+03:00,   0.100E+01, 592200.00, 213.31250
 592300,2020-11-01T17:49:56.450+03:00,   0.100E+01, 592300.00, 213.34375
 592400,2020-11-01T17:49:56.468+03:00,   0.100E+01, 592400.00, 213.37500
 592500,2020-11-01T17:49:56.487+03:00,   0.100E+01, 592500.00, 213.40625
 592600,2020-11-01T17:49:56.506+03:00,   0.100E+01, 592600.00, 213.46875
 592700,2020-11-01T17:49:56.524+03:00,   0.100E+01, 592700.00, 213.50000
 592800,2020-11-01T17:49:56.543+03:00,   0.100E+01, 592800.00, 213.51562
 592900,2020-11-01T17:49:56.563+03:00,   0.100E+01, 592900.00, 213.54688
 593000,2020-11-01T17:49:56.584+03:00,   0.100E+01, 593000.00, 213.60938
 593100,2020-11-01T17:49:56.607+03:00,   0.100E+01, 593100.00, 213.62500
 593200,2020-11-01T17:49:56.627+03:00,   0.100E+01, 593200.00, 213.64062
 593300,2020-11-01T17:49:56.649+03:00,   0.100E+01, 593300.00, 213.68750
 593400,2020-11-01T17:49:56.668+03:00,   0.100E+01, 593400.00, 213.71875
 593500,2020-11-01T17:49:56.688+03:00,   0.100E+01, 593500.00, 213.75000
 593600,2020-11-01T17:49:56.706+03:00,   0.100E+01, 593600.00, 213.78125
 593700,2020-11-01T17:49:56.724+03:00,   0.100E+01, 593700.00, 213.84375
 593800,2020-11-01T17:49:56.743+03:00,   0.100E+01, 593800.00, 213.87500
 593900,2020-11-01T17:49:56.763+03:00,   0.100E+01, 593900.00, 213.90625
 594000,2020-11-01T17:49:56.781+03:00,   0.100E+01, 594000.00, 213.93750
 594100,2020-11-01T17:49:56.799+03:00,   0.100E+01, 594100.00, 213.96875
 594200,2020-11-01T17:49:56.819+03:00,   0.100E+01, 594200.00, 214.00000
 594300,2020-11-01T17:49:56.837+03:00,   0.100E+01, 594300.00, 214.03125
 594400,2020-11-01T17:49:56.854+03:00,   0.100E+01, 594400.00, 214.06250
 594500,2020-11-01T17:49:56.872+03:00,   0.100E+01, 594500.00, 214.09375
 594600,2020-11-01T17:49:56.892+03:00,   0.100E+01, 594600.00, 214.12500
 594700,2020-11-01T17:49:56.912+03:00,   0.100E+01, 594700.00, 214.18750
 594800,2020-11-01T17:49:56.931+03:00,   0.100E+01, 594800.00, 214.21875
 594900,2020-11-01T17:49:56.953+03:00,   0.100E+01, 594900.00, 214.25000
 595000,2020-11-01T17:49:56.971+03:00,   0.100E+01, 595000.00, 214.28125
 595100,2020-11-01T17:49:56.989+03:00,   0.100E+01, 595100.00, 214.34375
 595200,2020-11-01T17:49:57.007+03:00,   0.100E+01, 595200.00, 214.37500
 595300,2020-11-01T17:49:57.026+03:00,   0.100E+01, 595300.00, 214.40625
 595400,2020-11-01T17:49:57.043+03:00,   0.100E+01, 595400.00, 214.43750
 595500,2020-11-01T17:49:57.065+03:00,   0.100E+01, 595500.00, 214.46875
 595600,2020-11-01T17:49:57.083+03:00,   0.100E+01, 595600.00, 214.53125
 595700,2020-11-01T17:49:57.101+03:00,   0.100E+01, 595700.00, 214.56250
 595800,2020-11-01T17:49:57.120+03:00,   0.100E+01, 595800.00, 214.59375
 595900,2020-11-01T17:49:57.138+03:00,   0.100E+01, 595900.00, 214.62500
 596000,2020-11-01T17:49:57.164+03:00,   0.100E+01, 596000.00, 214.65625
 596100,2020-11-01T17:49:57.182+03:00,   0.100E+01, 596100.00, 214.68750
 596200,2020-11-01T17:49:57.201+03:00,   0.100E+01, 596200.00, 214.71875
 596300,2020-11-01T17:49:57.219+03:00,   0.100E+01, 596300.00, 214.75000
 596400,2020-11-01T17:49:57.238+03:00,   0.100E+01, 596400.00, 214.79688
 596500,2020-11-01T17:49:57.256+03:00,   0.100E+01, 596500.00, 214.82812
 596600,2020-11-01T17:49:57.273+03:00,   0.100E+01, 596600.00, 214.85938
 596700,2020-11-01T17:49:57.293+03:00,   0.100E+01, 596700.00, 214.89062
 596800,2020-11-01T17:49:57.311+03:00,   0.100E+01, 596800.00, 214.92188
