s,C,C
Time,"Back","Front"
 1.9930000E+003, 1.1895525E+002, 1.1973279E+002
 1.9950000E+003, 1.1896024E+002, 1.1973406E+002
 1.9970000E+003, 1.1896520E+002, 1.1973533E+002
 1.9995000E+003, 1.1897076E+002, 1.1973675E+002
 2.0015000E+003, 1.1897629E+002, 1.1973817E+002
 2.0035000E+003, 1.1898117E+002, 1.1973942E+002
 2.0060000E+003, 1.1898664E+002, 1.1974082E+002
 2.0080000E+003, 1.1899209E+002, 1.1974221E+002
 2.0100000E+003, 1.1899690E+002, 1.1974344E+002
 2.0125000E+003, 1.1900228E+002, 1.1974482E+002
 2.0145000E+003, 1.1900764E+002, 1.1974619E+002
 2.0165000E+003, 1.1901238E+002, 1.1974740E+002
 2.0185000E+003, 1.1901709E+002, 1.1974860E+002
 2.0210000E+003, 1.1902237E+002, 1.1974995E+002
 2.0230000E+003, 1.1902762E+002, 1.1975130E+002
 2.0250000E+003, 1.1903226E+002, 1.1975248E+002
 2.0275000E+003, 1.1903746E+002, 1.1975381E+002
 2.0295000E+003, 1.1904263E+002, 1.1975513E+002
 2.0315000E+003, 1.1904720E+002, 1.1975630E+002
 2.0335000E+003, 1.1905175E+002, 1.1975747E+002
 2.0360000E+003, 1.1905684E+002, 1.1975877E+002
 2.0380000E+003, 1.1906191E+002, 1.1976006E+002
 2.0400000E+003, 1.1906638E+002, 1.1976121E+002
 2.0425000E+003, 1.1907140E+002, 1.1976249E+002
 2.0445000E+003, 1.1907638E+002, 1.1976377E+002
 2.0465000E+003, 1.1908079E+002, 1.1976490E+002
 2.0485000E+003, 1.1908518E+002, 1.1976602E+002
 2.0510000E+003, 1.1909009E+002, 1.1976727E+002
 2.0530000E+003, 1.1909498E+002, 1.1976852E+002
 2.0550000E+003, 1.1909930E+002, 1.1976963E+002
 2.0575000E+003, 1.1910414E+002, 1.1977087E+002
 2.0595000E+003, 1.1910895E+002, 1.1977210E+002
 2.0615000E+003, 1.1911320E+002, 1.1977318E+002
 2.0635000E+003, 1.1911744E+002, 1.1977427E+002
 2.0660000E+003, 1.1912217E+002, 1.1977548E+002
 2.0680000E+003, 1.1912689E+002, 1.1977669E+002
 2.0700000E+003, 1.1913106E+002, 1.1977775E+002
 2.0725000E+003, 1.1913572E+002, 1.1977894E+002
 2.0745000E+003, 1.1914036E+002, 1.1978013E+002
 2.0765000E+003, 1.1914447E+002, 1.1978118E+002
 2.0790000E+003, 1.1914906E+002, 1.1978236E+002
 2.0810000E+003, 1.1915363E+002, 1.1978353E+002
 2.0830000E+003, 1.1915767E+002, 1.1978456E+002
 2.0850000E+003, 1.1916169E+002, 1.1978559E+002
 2.0875000E+003, 1.1916619E+002, 1.1978674E+002
 2.0895000E+003, 1.1917067E+002, 1.1978788E+002
 2.0915000E+003, 1.1917463E+002, 1.1978890E+002
 2.0940000E+003, 1.1917906E+002, 1.1979003E+002
 2.0960000E+003, 1.1918347E+002, 1.1979116E+002
 2.0980000E+003, 1.1918737E+002, 1.1979215E+002
 2.1000000E+003, 1.1919125E+002, 1.1979315E+002
 2.1025000E+003, 1.1919559E+002, 1.1979426E+002
 2.1045000E+003, 1.1919991E+002, 1.1979536E+002
 2.1065000E+003, 1.1920373E+002, 1.1979634E+002
 2.1090000E+003, 1.1920801E+002, 1.1979743E+002
 2.1110000E+003, 1.1921226E+002, 1.1979852E+002
 2.1130000E+003, 1.1921602E+002, 1.1979948E+002
 2.1150000E+003, 1.1921976E+002, 1.1980044E+002
 2.1175000E+003, 1.1922395E+002, 1.1980151E+002
 2.1195000E+003, 1.1922812E+002, 1.1980258E+002
 2.1215000E+003, 1.1923181E+002, 1.1980352E+002
 2.1240000E+003, 1.1923593E+002, 1.1980457E+002
 2.1260000E+003, 1.1924003E+002, 1.1980562E+002
 2.1280000E+003, 1.1924366E+002, 1.1980655E+002
 2.1300000E+003, 1.1924727E+002, 1.1980748E+002
 2.1325000E+003, 1.1925131E+002, 1.1980851E+002
 2.1345000E+003, 1.1925534E+002, 1.1980954E+002
 2.1365000E+003, 1.1925889E+002, 1.1981045E+002
 2.1390000E+003, 1.1926287E+002, 1.1981147E+002
 2.1410000E+003, 1.1926683E+002, 1.1981248E+002
 2.1430000E+003, 1.1927033E+002, 1.1981337E+002
 2.1450000E+003, 1.1927381E+002, 1.1981426E+002
