s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 1.9760584E+001, 4.4071640E+001,-1.0902848E+001,-2.7481391E+001, 2.1850937E-002, 4.6686193E-001, 0.0000000E+000, 0.0000000E+000, 8.8443087E+000, 6.1761148E+000, 7.9903464E-004, 7.9903464E-004
 1.9802158E+001, 3.9595376E+001,-9.4928947E+000,-3.2761147E+001, 3.3809702E-002, 4.7292938E-001, 0.0000000E+000, 0.0000000E+000,-1.5408308E+000,-2.1519272E+000, 7.9903464E-004, 7.9903464E-004
 1.9843126E+001, 3.9728100E+001,-9.4456952E+000,-3.1317433E+001,-4.3746935E-003, 4.7460930E-001, 0.0000000E+000, 0.0000000E+000,-2.2143236E-001,-5.6479353E-001, 7.9903464E-004, 7.9903464E-004
 1.9881105E+001, 3.7661872E+001,-8.8349430E+000,-2.5061247E+001,-3.9924397E-002, 4.7874931E-001, 0.0000000E+000, 0.0000000E+000, 4.4591029E+000, 4.2045069E+000, 7.9903464E-004, 7.9903464E-004
 1.9921602E+001, 3.9444444E+001,-9.3500838E+000,-2.0991658E+001,-4.5816090E-002, 4.8055387E-001, 0.0000000E+000, 0.0000000E+000, 9.4056352E+000, 9.5374399E+000, 7.9903464E-004, 7.9903464E-004
 1.9961727E+001, 4.5980370E+001,-1.1216732E+001,-2.3837520E+001,-3.4747340E-002, 4.7105990E-001, 0.0000000E+000, 0.0000000E+000, 1.1039105E+001, 1.1362430E+001, 7.9903464E-004, 7.9903464E-004
 2.0001854E+001, 4.6176742E+001,-1.1350159E+001,-2.4764967E+001,-2.5265218E-002, 4.6272854E-001, 0.0000000E+000, 0.0000000E+000, 1.0998057E+001, 1.0499079E+001, 7.9903464E-004, 7.9903464E-004
 2.0040520E+001, 3.9049929E+001,-9.1656470E+000,-3.5017543E+001,-4.7409627E-003, 4.6965746E-001, 0.0000000E+000, 0.0000000E+000,-3.5562030E+000,-4.6683452E+000, 7.9903464E-004, 7.9903464E-004
 2.0080647E+001, 3.1410216E+001,-6.9275941E+000,-3.9831074E+001, 2.0393171E-002, 4.7714064E-001, 0.0000000E+000, 0.0000000E+000,-1.4362922E+001,-1.4850918E+001, 7.9903464E-004, 7.9903464E-004
 2.0121462E+001, 3.3149126E+001,-7.5559647E+000,-3.7837258E+001, 1.6813657E-002, 4.8390095E-001, 0.0000000E+000, 0.0000000E+000,-1.1938909E+001,-1.1743382E+001, 7.9903464E-004, 7.9903464E-004
 2.0163376E+001, 3.8325932E+001,-9.3265037E+000,-3.3263669E+001,-7.3223138E-003, 4.8209916E-001, 0.0000000E+000, 0.0000000E+000,-4.3979969E+000,-3.7894647E+000, 7.9903464E-004, 7.9903464E-004
 2.0200424E+001, 4.2256657E+001,-1.0816152E+001,-2.8877678E+001,-1.7496813E-002, 4.7614184E-001, 0.0000000E+000, 0.0000000E+000, 2.6768802E+000, 3.0214725E+000, 7.9903464E-004, 7.9903464E-004
 2.0240660E+001, 4.4992182E+001,-1.1395413E+001,-2.4132801E+001,-3.5222455E-002, 4.7561114E-001, 0.0000000E+000, 0.0000000E+000, 9.5186129E+000, 9.9043570E+000, 7.9903464E-004, 7.9903464E-004
 2.0283066E+001, 4.7962106E+001,-1.1896586E+001,-2.1254367E+001,-5.7597325E-002, 4.6731803E-001, 0.0000000E+000, 0.0000000E+000, 1.6442500E+001, 1.5220874E+001, 7.9903464E-004, 7.9903464E-004
 2.0322458E+001, 4.1263331E+001,-9.7429949E+000,-2.3404969E+001,-5.7444778E-002, 4.6207127E-001, 0.0000000E+000, 0.0000000E+000, 1.2096106E+001, 8.5199941E+000, 7.9903464E-004, 7.9903464E-004
 2.0360373E+001, 3.4807169E+001,-7.7979630E+000,-2.6047579E+001,-4.4169593E-002, 4.5987202E-001, 0.0000000E+000, 0.0000000E+000, 4.9496072E+000, 1.3773297E+000, 7.9903464E-004, 7.9903464E-004
 2.0402370E+001, 3.3245550E+001,-7.8441785E+000,-2.9296509E+001,-1.6191054E-002, 4.7073916E-001, 0.0000000E+000, 0.0000000E+000,-1.8735026E+000,-3.4405895E+000, 7.9903464E-004, 7.9903464E-004
 2.0440924E+001, 3.6586733E+001,-8.8380854E+000,-3.0280684E+001, 3.7093037E-003, 4.9176063E-001, 0.0000000E+000, 0.0000000E+000,-2.4099030E+000,-2.0365667E+000, 7.9903464E-004, 7.9903464E-004
 2.0482140E+001, 4.1335161E+001,-1.0173361E+001,-3.1815390E+001,-1.2357568E-002, 5.0286945E-001, 0.0000000E+000, 0.0000000E+000, 1.2454762E+000,-1.6307844E-001, 7.9903464E-004, 7.9903464E-004
 2.0522327E+001, 4.3606994E+001,-1.0772224E+001,-3.9935393E+001,-1.2332538E-002, 5.0469177E-001, 0.0000000E+000, 0.0000000E+000,-6.2075762E+000,-6.6082636E+000, 7.9903464E-004, 7.9903464E-004
 2.0563612E+001, 4.5629398E+001,-1.1492980E+001,-4.6217285E+001,-9.1613761E-003, 4.8594736E-001, 0.0000000E+000, 0.0000000E+000,-1.1490759E+001,-1.1604082E+001, 7.9903464E-004, 7.9903464E-004
 2.0603800E+001, 4.3566573E+001,-1.0875736E+001,-4.5450215E+001,-4.1201023E-002, 4.7044583E-001, 0.0000000E+000, 0.0000000E+000,-1.2123092E+001,-1.2330134E+001, 7.9903464E-004, 7.9903464E-004
 2.0640091E+001, 4.0022042E+001,-9.3844706E+000,-3.9293688E+001,-8.2293390E-002, 4.6339596E-001, 0.0000000E+000, 0.0000000E+000,-7.7510196E+000,-8.2750139E+000, 7.9903464E-004, 7.9903464E-004
 2.0680773E+001, 3.3199226E+001,-7.5143908E+000,-3.6254594E+001,-8.5831816E-002, 4.5962554E-001, 0.0000000E+000, 0.0000000E+000,-9.9344902E+000,-1.0195966E+001, 7.9903464E-004, 7.9903464E-004
 2.0721457E+001, 3.3165608E+001,-7.6891533E+000,-3.2360910E+001,-5.5480878E-002, 4.6573970E-001, 0.0000000E+000, 0.0000000E+000,-6.6273661E+000,-6.4741966E+000, 7.9903464E-004, 7.9903464E-004
 2.0760262E+001, 3.6924632E+001,-9.0087767E+000,-2.7905327E+001,-1.6377113E-002, 4.7560914E-001, 0.0000000E+000, 0.0000000E+000,-8.7299547E-002, 4.6975983E-001, 7.9903464E-004, 7.9903464E-004
 2.0801569E+001, 4.2359986E+001,-1.0411628E+001,-3.5897698E+001, 7.5260793E-003, 4.5775034E-001, 0.0000000E+000, 0.0000000E+000,-3.0808289E+000,-3.4840632E+000, 7.9903464E-004, 7.9903464E-004
 2.0842054E+001, 4.2506934E+001,-1.0285588E+001,-3.8343663E+001,-4.2713866E-003, 4.5260666E-001, 0.0000000E+000, 0.0000000E+000,-5.7180925E+000,-5.6739823E+000, 7.9903464E-004, 7.9903464E-004
 2.0882818E+001, 3.7059288E+001,-8.6578637E+000,-3.3420231E+001,-3.1642088E-002, 4.5573328E-001, 0.0000000E+000, 0.0000000E+000,-4.6645248E+000,-4.5947156E+000, 7.9903464E-004, 7.9903464E-004
 2.0920187E+001, 3.9180381E+001,-9.1360537E+000,-3.1885414E+001,-4.9962047E-002, 4.5494188E-001, 0.0000000E+000, 0.0000000E+000,-1.5733174E+000,-1.4361072E+000, 7.9903464E-004, 7.9903464E-004
 2.0960552E+001, 4.1564485E+001,-9.9619489E+000,-2.9657064E+001,-2.6697827E-002, 4.5217579E-001, 0.0000000E+000, 0.0000000E+000, 2.2151208E+000, 2.3709500E+000, 7.9903464E-004, 7.9903464E-004
 2.1002523E+001, 4.4181793E+001,-1.0606061E+001,-2.5235627E+001,-7.9860096E-003, 4.4502943E-001, 0.0000000E+000, 0.0000000E+000, 8.8489757E+000, 8.7771489E+000, 7.9903464E-004, 7.9903464E-004
 2.1042698E+001, 4.0719567E+001,-9.5401145E+000,-2.6543641E+001,-6.7317617E-003, 4.4858522E-001, 0.0000000E+000, 0.0000000E+000, 5.6626113E+000, 5.0776644E+000, 7.9903464E-004, 7.9903464E-004
 2.1082272E+001, 3.6603351E+001,-8.4598313E+000,-3.6012474E+001,-8.0498817E-003, 4.5689345E-001, 0.0000000E+000, 0.0000000E+000,-6.8754398E+000,-7.4201108E+000, 7.9903464E-004, 7.9903464E-004
 2.1122175E+001, 3.3882230E+001,-7.8164596E+000,-3.9537094E+001,-2.1647030E-002, 4.6982028E-001, 0.0000000E+000, 0.0000000E+000,-1.2741787E+001,-1.3023151E+001, 7.9903464E-004, 7.9903464E-004
 2.1162029E+001, 3.9105514E+001,-9.3459460E+000,-3.9885656E+001,-1.3082161E-002, 4.7217108E-001, 0.0000000E+000, 0.0000000E+000,-1.0031661E+001,-9.6669995E+000, 7.9903464E-004, 7.9903464E-004
 2.1203854E+001, 4.6642963E+001,-1.1528396E+001,-3.5880592E+001,-1.1512351E-002, 4.5926341E-001, 0.0000000E+000, 0.0000000E+000,-7.6569351E-001,-3.1827414E-001, 7.9903464E-004, 7.9903464E-004
 2.1242615E+001, 4.5105192E+001,-1.1047217E+001,-2.9209139E+001,-2.5058296E-002, 4.5703184E-001, 0.0000000E+000, 0.0000000E+000, 5.5486852E+000, 5.2808090E+000, 7.9903464E-004, 7.9903464E-004
 2.1282213E+001, 4.4034152E+001,-1.0195821E+001,-2.4603894E+001,-3.3977119E-002, 4.5215003E-001, 0.0000000E+000, 0.0000000E+000, 1.0450194E+001, 9.6526096E+000, 7.9903464E-004, 7.9903464E-004
 2.1322109E+001, 4.1552802E+001,-9.5528561E+000,-2.2203508E+001,-3.8230953E-002, 4.5138809E-001, 0.0000000E+000, 0.0000000E+000, 1.0954588E+001, 1.0209595E+001, 7.9903464E-004, 7.9903464E-004
 2.1362581E+001, 3.5072441E+001,-8.0255382E+000,-2.0295855E+001,-2.0373160E-002, 4.6597085E-001, 0.0000000E+000, 0.0000000E+000, 8.0602794E+000, 7.1966448E+000, 7.9903464E-004, 7.9903464E-004
 2.1401031E+001, 3.1833192E+001,-7.2950795E+000,-1.9978836E+001, 4.5446687E-003, 4.7256530E-001, 0.0000000E+000, 0.0000000E+000, 4.9902057E+000, 5.0363869E+000, 7.9903464E-004, 7.9903464E-004
 2.1442978E+001, 3.4020566E+001,-8.1634187E+000,-1.9532258E+001, 1.2278009E-002, 4.7852090E-001, 0.0000000E+000, 0.0000000E+000, 6.6066999E+000, 6.8156883E+000, 7.9903464E-004, 7.9903464E-004
 2.1482233E+001, 4.1522338E+001,-1.0075789E+001,-2.1195443E+001, 1.0359705E-002, 4.7666774E-001, 0.0000000E+000, 0.0000000E+000, 1.0081224E+001, 1.0738134E+001, 7.9903464E-004, 7.9903464E-004
 2.1520103E+001, 5.2722394E+001,-1.3269762E+001,-2.6857745E+001, 5.8610613E-003, 4.6377595E-001, 0.0000000E+000, 0.0000000E+000, 1.3791192E+001, 1.3064523E+001, 7.9903464E-004, 7.9903464E-004
 2.1563940E+001, 5.1652309E+001,-1.2744949E+001,-3.0589367E+001,-2.0706670E-002, 4.6199258E-001, 0.0000000E+000, 0.0000000E+000, 9.4587195E+000, 8.7592787E+000, 7.9903464E-004, 7.9903464E-004
 2.1600554E+001, 3.9039945E+001,-9.0487020E+000,-3.2504045E+001,-3.7517736E-002, 4.6684019E-001, 0.0000000E+000, 0.0000000E+000,-1.3450734E-001,-2.0834792E+000, 7.9903464E-004, 7.9903464E-004
 2.1640999E+001, 2.9153901E+001,-6.1792939E+000,-3.4315016E+001,-4.7048721E-002, 4.6503311E-001, 0.0000000E+000, 0.0000000E+000,-1.0586883E+001,-1.0922425E+001, 7.9903464E-004, 7.9903464E-004
 2.1683226E+001, 3.1650501E+001,-7.2743249E+000,-3.2520281E+001,-3.2913442E-002, 4.6160888E-001, 0.0000000E+000, 0.0000000E+000,-8.1123607E+000,-7.7154096E+000, 7.9903464E-004, 7.9903464E-004
 2.1722120E+001, 3.8548343E+001,-9.5530352E+000,-2.8584489E+001,-4.1526894E-003, 4.5612270E-001, 0.0000000E+000, 0.0000000E+000, 2.2155462E-001, 8.6278898E-001, 7.9903464E-004, 7.9903464E-004
 2.1761015E+001, 4.3702576E+001,-1.0997298E+001,-2.7219521E+001,-4.1149588E-003, 4.6083128E-001, 0.0000000E+000, 0.0000000E+000, 5.9677606E+000, 5.9424738E+000, 7.9903464E-004, 7.9903464E-004
 2.1800688E+001, 4.1842185E+001,-1.0444295E+001,-3.1144255E+001,-1.1916567E-002, 4.7062713E-001, 0.0000000E+000, 0.0000000E+000, 1.3081871E+000, 7.1234524E-001, 7.9903464E-004, 7.9903464E-004
 2.1840147E+001, 3.8128066E+001,-9.1584386E+000,-3.1547549E+001,-1.5863994E-002, 4.8136383E-001, 0.0000000E+000, 0.0000000E+000,-2.0115892E+000,-2.1124211E+000, 7.9903464E-004, 7.9903464E-004
 2.1882412E+001, 3.8815327E+001,-9.1712437E+000,-2.6753067E+001,-2.0007544E-002, 4.8780921E-001, 0.0000000E+000, 0.0000000E+000, 3.3215025E+000, 3.3588171E+000, 7.9903464E-004, 7.9903464E-004
 2.1921450E+001, 4.2312302E+001,-1.0117427E+001,-2.8499019E+001,-1.6202795E-002, 4.8409602E-001, 0.0000000E+000, 0.0000000E+000, 4.0439031E+000, 4.1637503E+000, 7.9903464E-004, 7.9903464E-004
 2.1960487E+001, 4.5938987E+001,-1.0841613E+001,-2.9809363E+001,-1.3861210E-002, 4.7443419E-001, 0.0000000E+000, 0.0000000E+000, 5.6510096E+000, 5.7485836E+000, 7.9903464E-004, 7.9903464E-004
 2.2003075E+001, 4.0092047E+001,-9.4758395E+000,-3.0640927E+001,-1.5233181E-002, 4.7825956E-001, 0.0000000E+000, 0.0000000E+000, 1.0304917E+000, 4.3830747E-001, 7.9903464E-004, 7.9903464E-004
 2.2042114E+001, 3.8818142E+001,-9.0233229E+000,-3.5764936E+001,-1.0713943E-002, 4.7423527E-001, 0.0000000E+000, 0.0000000E+000,-5.0634754E+000,-5.5065954E+000, 7.9903464E-004, 7.9903464E-004
 2.2081152E+001, 3.8839437E+001,-9.0377490E+000,-3.8333908E+001, 1.6286870E-003, 4.7571506E-001, 0.0000000E+000, 0.0000000E+000,-7.8856741E+000,-8.0548760E+000, 7.9903464E-004, 7.9903464E-004
 2.2120190E+001, 3.9177227E+001,-9.4673352E+000,-3.5023627E+001,-1.0047796E-002, 4.8161264E-001, 0.0000000E+000, 0.0000000E+000,-4.9414393E+000,-4.8421699E+000, 7.9903464E-004, 7.9903464E-004
 2.2163132E+001, 4.0514700E+001,-9.6006417E+000,-3.0898537E+001,-3.1692379E-002, 4.8659154E-001, 0.0000000E+000, 0.0000000E+000, 1.2965873E-001, 4.7042016E-001, 7.9903464E-004, 7.9903464E-004
 2.2200470E+001, 4.4097467E+001,-1.0730754E+001,-2.7864207E+001,-4.9951413E-002, 4.8719829E-001, 0.0000000E+000, 0.0000000E+000, 6.0341635E+000, 5.9397516E+000, 7.9903464E-004, 7.9903464E-004
 2.2242212E+001, 4.4034303E+001,-1.0705088E+001,-2.8602302E+001,-3.8356149E-002, 4.8854460E-001, 0.0000000E+000, 0.0000000E+000, 5.3350338E+000, 5.1771019E+000, 7.9903464E-004, 7.9903464E-004
 2.2280933E+001, 4.3017412E+001,-1.0240448E+001,-3.2663827E+001,-2.1720329E-002, 4.7659047E-001, 0.0000000E+000, 0.0000000E+000, 1.1651181E+000, 5.6800708E-001, 7.9903464E-004, 7.9903464E-004
 2.2320553E+001, 3.7943153E+001,-8.8741506E+000,-3.3967249E+001,-1.2657801E-002, 4.7885908E-001, 0.0000000E+000, 0.0000000E+000,-3.9311258E+000,-4.4320454E+000, 7.9903464E-004, 7.9903464E-004
 2.2360174E+001, 3.2858360E+001,-7.3685897E+000,-3.1803072E+001, 1.1420825E-002, 4.8372854E-001, 0.0000000E+000, 0.0000000E+000,-5.7807895E+000,-5.8181519E+000, 7.9903464E-004, 7.9903464E-004
 2.2400124E+001, 3.4789856E+001,-7.9129432E+000,-3.4362550E+001, 1.5946827E-002, 4.8707637E-001, 0.0000000E+000, 0.0000000E+000,-6.9546532E+000,-6.9826141E+000, 7.9903464E-004, 7.9903464E-004
 2.2440075E+001, 3.8805367E+001,-9.2307086E+000,-3.8196009E+001,-5.5902762E-003, 4.9112826E-001, 0.0000000E+000, 0.0000000E+000,-8.4433692E+000,-8.1358127E+000, 7.9903464E-004, 7.9903464E-004
 2.2481478E+001, 4.2490290E+001,-1.0438417E+001,-3.7728012E+001,-1.8101328E-002, 4.9140624E-001, 0.0000000E+000, 0.0000000E+000,-5.2777187E+000,-5.2028343E+000, 7.9903464E-004, 7.9903464E-004
 2.2523626E+001, 4.1059162E+001,-9.9181362E+000,-3.6302740E+001,-2.3558877E-002, 4.8761845E-001, 0.0000000E+000, 0.0000000E+000,-4.7750280E+000,-4.6976553E+000, 7.9903464E-004, 7.9903464E-004
 2.2562437E+001, 4.5262322E+001,-1.1008503E+001,-3.2688791E+001,-2.8312260E-002, 4.6862384E-001, 0.0000000E+000, 0.0000000E+000, 1.6919016E+000, 2.0053397E+000, 7.9903464E-004, 7.9903464E-004
 2.2600409E+001, 4.4292994E+001,-1.0922466E+001,-3.2394748E+001,-4.3462495E-002, 4.6196450E-001, 0.0000000E+000, 0.0000000E+000, 2.8856671E+000, 1.3942822E+000, 7.9903464E-004, 7.9903464E-004
 2.2640953E+001, 3.2980931E+001,-7.7067676E+000,-3.7631929E+001,-2.5132054E-002, 4.6986654E-001, 0.0000000E+000, 0.0000000E+000,-9.1958411E+000,-1.1913031E+001, 7.9903464E-004, 7.9903464E-004
 2.2680321E+001, 2.9685609E+001,-6.6531704E+000,-3.2182074E+001, 1.1532380E-002, 4.7980061E-001, 0.0000000E+000, 0.0000000E+000,-7.8000933E+000,-8.6583024E+000, 7.9903464E-004, 7.9903464E-004
 2.2722706E+001, 3.3547809E+001,-8.1512412E+000,-2.3989021E+001, 2.7780514E-002, 4.8431696E-001, 0.0000000E+000, 0.0000000E+000, 3.2422963E+000, 1.9196451E+000, 7.9903464E-004, 7.9903464E-004
 2.2761414E+001, 4.1695793E+001,-1.0623446E+001,-1.8365873E+001, 2.3136648E-003, 4.9193258E-001, 0.0000000E+000, 0.0000000E+000, 1.2901377E+001, 1.3200720E+001, 7.9903464E-004, 7.9903464E-004
 2.2801172E+001, 4.5969822E+001,-1.1590011E+001,-1.6268440E+001,-2.6088566E-003, 4.8800686E-001, 0.0000000E+000, 0.0000000E+000, 1.8633834E+001, 1.8596769E+001, 7.9903464E-004, 7.9903464E-004
 2.2841858E+001, 5.0915507E+001,-1.2837778E+001,-1.7547493E+001,-1.0692954E-002, 4.7246279E-001, 0.0000000E+000, 0.0000000E+000, 2.1988912E+001, 2.0992007E+001, 7.9903464E-004, 7.9903464E-004
 2.2880266E+001, 4.5356216E+001,-1.1149739E+001,-2.5836289E+001,-3.6744724E-002, 4.7085492E-001, 0.0000000E+000, 0.0000000E+000, 1.0611329E+001, 8.8042981E+000, 7.9903464E-004, 7.9903464E-004
 2.2922977E+001, 3.8474564E+001,-8.7504649E+000,-3.3175111E+001,-7.2887364E-002, 4.7134593E-001, 0.0000000E+000, 0.0000000E+000,-2.5475167E+000,-3.0525538E+000, 7.9903464E-004, 7.9903464E-004
 2.2961153E+001, 3.8640291E+001,-9.0071843E+000,-3.5804564E+001,-8.1959661E-002, 4.7614964E-001, 0.0000000E+000, 0.0000000E+000,-5.0670598E+000,-5.7772667E+000, 7.9903464E-004, 7.9903464E-004
 2.3002909E+001, 3.4063823E+001,-8.2464291E+000,-3.6258714E+001,-3.5019496E-002, 4.7795424E-001, 0.0000000E+000, 0.0000000E+000,-8.9931160E+000,-9.9983854E+000, 7.9903464E-004, 7.9903464E-004
 2.3041454E+001, 3.2719238E+001,-7.7686131E+000,-3.8392420E+001, 1.3681138E-002, 4.8596500E-001, 0.0000000E+000, 0.0000000E+000,-1.1377384E+001,-1.2942149E+001, 7.9903464E-004, 7.9903464E-004
 2.3080320E+001, 3.7308170E+001,-9.2531434E+000,-5.1323162E+001, 2.2694851E-002, 4.9194113E-001, 0.0000000E+000, 0.0000000E+000,-2.1934396E+001,-2.2753500E+001, 7.9903464E-004, 7.9903464E-004
 2.3122721E+001, 3.8451152E+001,-9.5122700E+000,-5.3892117E+001,-1.5091572E-003, 4.9418583E-001, 0.0000000E+000, 0.0000000E+000,-2.4582155E+001,-2.4460559E+001, 7.9903464E-004, 7.9903464E-004
 2.3161587E+001, 3.8201414E+001,-9.0952088E+000,-4.8180870E+001,-6.5178397E-002, 4.8927959E-001, 0.0000000E+000, 0.0000000E+000,-1.9073087E+001,-1.8650564E+001, 7.9903464E-004, 7.9903464E-004
 2.3203003E+001, 4.5782983E+001,-1.1034181E+001,-4.0520797E+001,-1.2479046E-001, 4.7992853E-001, 0.0000000E+000, 0.0000000E+000,-6.3894040E+000,-5.4168572E+000, 7.9903464E-004, 7.9903464E-004
 2.3242237E+001, 5.3440831E+001,-1.3415675E+001,-3.2201763E+001,-8.8492334E-002, 4.6722376E-001, 0.0000000E+000, 0.0000000E+000, 7.8332077E+000, 8.2021236E+000, 7.9903464E-004, 7.9903464E-004
 2.3282385E+001, 4.6393242E+001,-1.1466732E+001,-2.8861781E+001,-3.3703342E-002, 4.6050399E-001, 0.0000000E+000, 0.0000000E+000, 7.2373920E+000, 6.4915296E+000, 7.9903464E-004, 7.9903464E-004
 2.3322533E+001, 3.3377104E+001,-7.4600053E+000,-3.0998516E+001,-2.1561633E-002, 4.6997831E-001, 0.0000000E+000, 0.0000000E+000,-3.6592892E+000,-4.6330013E+000, 7.9903464E-004, 7.9903464E-004
 2.3362680E+001, 2.9668947E+001,-6.4462145E+000,-3.2127756E+001,-1.7585236E-002, 4.7926021E-001, 0.0000000E+000, 0.0000000E+000,-8.2752882E+000,-8.4433485E+000, 7.9903464E-004, 7.9903464E-004
 2.3402159E+001, 3.2807283E+001,-7.8459615E+000,-2.7967708E+001,-4.2811348E-003, 4.7833910E-001, 0.0000000E+000, 0.0000000E+000,-2.2827956E+000,-2.5323282E+000, 7.9903464E-004, 7.9903464E-004
 2.3441113E+001, 3.9325509E+001,-9.8178217E+000,-2.8460821E+001,-1.9957443E-002, 4.7103895E-001, 0.0000000E+000, 0.0000000E+000, 9.4140283E-001, 1.4979469E+000, 7.9903464E-004, 7.9903464E-004
 2.3482431E+001, 4.6797217E+001,-1.1857967E+001,-2.9023649E+001,-4.9527198E-002, 4.6907270E-001, 0.0000000E+000, 0.0000000E+000, 6.0749404E+000, 6.3351474E+000, 7.9903464E-004, 7.9903464E-004
 2.3520498E+001, 4.7736731E+001,-1.1848822E+001,-3.0697137E+001,-4.8813487E-002, 4.7089302E-001, 0.0000000E+000, 0.0000000E+000, 5.9878414E+000, 5.6128511E+000, 7.9903464E-004, 7.9903464E-004
 2.3560837E+001, 4.2338888E+001,-1.0262639E+001,-3.3089506E+001,-9.3347798E-003, 4.5862042E-001, 0.0000000E+000, 0.0000000E+000,-3.3191060E-002,-5.6397110E-001, 7.9903464E-004, 7.9903464E-004
 2.3602505E+001, 3.6451784E+001,-8.3391772E+000,-2.9653048E+001, 1.2716854E-002, 4.4886329E-001, 0.0000000E+000, 0.0000000E+000,-8.7944236E-001,-1.0788608E+000, 7.9903464E-004, 7.9903464E-004
 2.3641397E+001, 3.2231177E+001,-7.1851334E+000,-2.7051360E+001,-1.3838905E-002, 4.5715325E-001, 0.0000000E+000, 0.0000000E+000,-1.4690699E+000,-1.5620022E+000, 7.9903464E-004, 7.9903464E-004
 2.3680643E+001, 3.4037579E+001,-7.9335026E+000,-2.4604678E+001,-4.1124479E-002, 4.7194736E-001, 0.0000000E+000, 0.0000000E+000, 1.5358421E+000, 1.9302211E+000, 7.9903464E-004, 7.9903464E-004
 2.3723425E+001, 3.8015641E+001,-9.1602041E+000,-2.1414338E+001,-4.1135847E-002, 4.7486525E-001, 0.0000000E+000, 0.0000000E+000, 7.5112991E+000, 7.8748285E+000, 7.9903464E-004, 7.9903464E-004
 2.3762264E+001, 4.4283200E+001,-1.0937677E+001,-2.3235902E+001,-3.9432052E-003, 4.5835788E-001, 0.0000000E+000, 0.0000000E+000, 1.0474891E+001, 1.0564036E+001, 7.9903464E-004, 7.9903464E-004
 2.3800226E+001, 4.4456525E+001,-1.1124605E+001,-2.4944912E+001, 1.3206233E-002, 4.5497090E-001, 0.0000000E+000, 0.0000000E+000, 8.9407232E+000, 8.8551848E+000, 7.9903464E-004, 7.9903464E-004
 2.3840948E+001, 3.7604234E+001,-8.9377858E+000,-2.0306925E+001, 1.8249828E-002, 4.6361635E-001, 0.0000000E+000, 0.0000000E+000, 9.0676610E+000, 8.8413892E+000, 7.9903464E-004, 7.9903464E-004
 2.3881567E+001, 3.3435509E+001,-7.4869656E+000,-1.7209483E+001, 1.1746997E-002, 4.7766706E-001, 0.0000000E+000, 0.0000000E+000, 9.5520473E+000, 9.2284744E+000, 7.9903464E-004, 7.9903464E-004
 2.3920631E+001, 3.4506504E+001,-7.7806919E+000,-2.1977013E+001, 6.7280284E-003, 4.9020457E-001, 0.0000000E+000, 0.0000000E+000, 5.7773178E+000, 5.2457318E+000, 7.9903464E-004, 7.9903464E-004
 2.3963139E+001, 4.1179646E+001,-9.9944509E+000,-3.2255297E+001, 7.7341905E-003, 4.8907363E-001, 0.0000000E+000, 0.0000000E+000,-7.5047112E-001,-5.7329475E-001, 7.9903464E-004, 7.9903464E-004
 2.4000191E+001, 4.8097757E+001,-1.2146258E+001,-3.3453182E+001, 6.0326384E-003, 4.8310182E-001, 0.0000000E+000, 0.0000000E+000, 2.7209338E+000, 2.9874510E+000, 7.9903464E-004, 7.9903464E-004
 2.4042177E+001, 5.0098133E+001,-1.2742355E+001,-3.5353593E+001,-1.2330928E-002, 4.7462846E-001, 0.0000000E+000, 0.0000000E+000, 3.4474373E+000, 2.4644818E+000, 7.9903464E-004, 7.9903464E-004
 2.4082941E+001, 4.3258807E+001,-1.0553219E+001,-3.3678693E+001,-6.3232139E-002, 4.7340120E-001, 0.0000000E+000, 0.0000000E+000, 1.4393240E+000,-5.6293712E-001, 7.9903464E-004, 7.9903464E-004
 2.4122292E+001, 3.9705470E+001,-9.0250384E+000,-3.2867462E+001,-9.6579074E-002, 4.7706407E-001, 0.0000000E+000, 0.0000000E+000,-1.3148660E+000,-1.8065448E+000, 7.9903464E-004, 7.9903464E-004
 2.4161642E+001, 3.7198560E+001,-8.2966806E+000,-3.5646244E+001,-3.8464212E-002, 4.7632993E-001, 0.0000000E+000, 0.0000000E+000,-5.9722276E+000,-6.3064990E+000, 7.9903464E-004, 7.9903464E-004
 2.4200993E+001, 3.7881863E+001,-8.9772799E+000,-3.1479112E+001, 3.2121501E-002, 4.7117166E-001, 0.0000000E+000, 0.0000000E+000,-2.4828424E+000,-2.0712359E+000, 7.9903464E-004, 7.9903464E-004
 2.4240343E+001, 3.8187989E+001,-9.1576212E+000,-3.1437927E+001, 5.8122710E-002, 4.8606170E-001, 0.0000000E+000, 0.0000000E+000,-1.6424783E+000,-1.8633746E+000, 7.9903464E-004, 7.9903464E-004
 2.4283270E+001, 3.8198941E+001,-9.0367311E+000,-3.4633146E+001, 2.5776742E-002, 5.0787489E-001, 0.0000000E+000, 0.0000000E+000,-4.9346861E+000,-4.9372851E+000, 7.9903464E-004, 7.9903464E-004
 2.4320475E+001, 4.1803002E+001,-1.0113206E+001,-3.5297359E+001,-4.3351555E-002, 5.1308916E-001, 0.0000000E+000, 0.0000000E+000,-3.3020165E+000,-3.1378264E+000, 7.9903464E-004, 7.9903464E-004
