,,s,s,s
Time Step,Wall Time,Step Size,Simulation Time,CPU Time
 534100,2020-11-01T17:45:35.048+03:00,   0.100E+01, 534100.00, 228.51562
 534200,2020-11-01T17:45:35.071+03:00,   0.100E+01, 534200.00, 228.57812
 534300,2020-11-01T17:45:35.095+03:00,   0.100E+01, 534300.00, 228.60938
 534400,2020-11-01T17:45:35.118+03:00,   0.100E+01, 534400.00, 228.67188
 534500,2020-11-01T17:45:35.141+03:00,   0.100E+01, 534500.00, 228.70312
 534600,2020-11-01T17:45:35.165+03:00,   0.100E+01, 534600.00, 228.76562
 534700,2020-11-01T17:45:35.188+03:00,   0.100E+01, 534700.00, 228.76562
 534800,2020-11-01T17:45:35.212+03:00,   0.100E+01, 534800.00, 228.82812
 534900,2020-11-01T17:45:35.234+03:00,   0.100E+01, 534900.00, 228.85938
 535000,2020-11-01T17:45:35.257+03:00,   0.100E+01, 535000.00, 228.92188
 535100,2020-11-01T17:45:35.279+03:00,   0.100E+01, 535100.00, 228.95312
 535200,2020-11-01T17:45:35.300+03:00,   0.100E+01, 535200.00, 228.98438
 535300,2020-11-01T17:45:35.322+03:00,   0.100E+01, 535300.00, 229.04688
 535400,2020-11-01T17:45:35.345+03:00,   0.100E+01, 535400.00, 229.07812
 535500,2020-11-01T17:45:35.367+03:00,   0.100E+01, 535500.00, 229.14062
 535600,2020-11-01T17:45:35.388+03:00,   0.100E+01, 535600.00, 229.17188
 535700,2020-11-01T17:45:35.411+03:00,   0.100E+01, 535700.00, 229.23438
 535800,2020-11-01T17:45:35.432+03:00,   0.100E+01, 535800.00, 229.26562
 535900,2020-11-01T17:45:35.454+03:00,   0.100E+01, 535900.00, 229.29688
 536000,2020-11-01T17:45:35.476+03:00,   0.100E+01, 536000.00, 229.35938
 536100,2020-11-01T17:45:35.498+03:00,   0.100E+01, 536100.00, 229.39062
 536200,2020-11-01T17:45:35.521+03:00,   0.100E+01, 536200.00, 229.45312
 536300,2020-11-01T17:45:35.543+03:00,   0.100E+01, 536300.00, 229.48438
 536400,2020-11-01T17:45:35.564+03:00,   0.100E+01, 536400.00, 229.51562
 536500,2020-11-01T17:45:35.586+03:00,   0.100E+01, 536500.00, 229.57812
 536600,2020-11-01T17:45:35.608+03:00,   0.100E+01, 536600.00, 229.60938
 536700,2020-11-01T17:45:35.631+03:00,   0.100E+01, 536700.00, 229.67188
 536800,2020-11-01T17:45:35.653+03:00,   0.100E+01, 536800.00, 229.70312
 536900,2020-11-01T17:45:35.676+03:00,   0.100E+01, 536900.00, 229.73438
 537000,2020-11-01T17:45:35.698+03:00,   0.100E+01, 537000.00, 229.76562
 537100,2020-11-01T17:45:35.720+03:00,   0.100E+01, 537100.00, 229.79688
 537200,2020-11-01T17:45:35.743+03:00,   0.100E+01, 537200.00, 229.85938
 537300,2020-11-01T17:45:35.766+03:00,   0.100E+01, 537300.00, 229.89062
 537400,2020-11-01T17:45:35.788+03:00,   0.100E+01, 537400.00, 229.95312
 537500,2020-11-01T17:45:35.811+03:00,   0.100E+01, 537500.00, 229.98438
 537600,2020-11-01T17:45:35.833+03:00,   0.100E+01, 537600.00, 230.04688
 537700,2020-11-01T17:45:35.854+03:00,   0.100E+01, 537700.00, 230.06250
 537800,2020-11-01T17:45:35.877+03:00,   0.100E+01, 537800.00, 230.09375
 537900,2020-11-01T17:45:35.899+03:00,   0.100E+01, 537900.00, 230.15625
 538000,2020-11-01T17:45:35.921+03:00,   0.100E+01, 538000.00, 230.17188
 538100,2020-11-01T17:45:35.943+03:00,   0.100E+01, 538100.00, 230.23438
 538200,2020-11-01T17:45:35.965+03:00,   0.100E+01, 538200.00, 230.26562
 538300,2020-11-01T17:45:35.987+03:00,   0.100E+01, 538300.00, 230.29688
 538400,2020-11-01T17:45:36.009+03:00,   0.100E+01, 538400.00, 230.35938
 538500,2020-11-01T17:45:36.031+03:00,   0.100E+01, 538500.00, 230.39062
 538600,2020-11-01T17:45:36.054+03:00,   0.100E+01, 538600.00, 230.45312
 538700,2020-11-01T17:45:36.075+03:00,   0.100E+01, 538700.00, 230.48438
 538800,2020-11-01T17:45:36.098+03:00,   0.100E+01, 538800.00, 230.54688
 538900,2020-11-01T17:45:36.120+03:00,   0.100E+01, 538900.00, 230.57812
 539000,2020-11-01T17:45:36.142+03:00,   0.100E+01, 539000.00, 230.60938
 539100,2020-11-01T17:45:36.164+03:00,   0.100E+01, 539100.00, 230.67188
 539200,2020-11-01T17:45:36.187+03:00,   0.100E+01, 539200.00, 230.70312
 539300,2020-11-01T17:45:36.210+03:00,   0.100E+01, 539300.00, 230.76562
 539400,2020-11-01T17:45:36.232+03:00,   0.100E+01, 539400.00, 230.79688
 539500,2020-11-01T17:45:36.254+03:00,   0.100E+01, 539500.00, 230.85938
 539600,2020-11-01T17:45:36.275+03:00,   0.100E+01, 539600.00, 230.89062
 539700,2020-11-01T17:45:36.297+03:00,   0.100E+01, 539700.00, 230.92188
 539800,2020-11-01T17:45:36.319+03:00,   0.100E+01, 539800.00, 230.98438
 539900,2020-11-01T17:45:36.340+03:00,   0.100E+01, 539900.00, 231.01562
 540000,2020-11-01T17:45:36.363+03:00,   0.100E+01, 540000.00, 231.04688
 540100,2020-11-01T17:45:36.386+03:00,   0.100E+01, 540100.00, 231.10938
 540200,2020-11-01T17:45:36.407+03:00,   0.100E+01, 540200.00, 231.14062
 540300,2020-11-01T17:45:36.428+03:00,   0.100E+01, 540300.00, 231.18750
 540400,2020-11-01T17:45:36.450+03:00,   0.100E+01, 540400.00, 231.21875
 540500,2020-11-01T17:45:36.472+03:00,   0.100E+01, 540500.00, 231.28125
 540600,2020-11-01T17:45:36.496+03:00,   0.100E+01, 540600.00, 231.31250
 540700,2020-11-01T17:45:36.517+03:00,   0.100E+01, 540700.00, 231.34375
 540800,2020-11-01T17:45:36.539+03:00,   0.100E+01, 540800.00, 231.40625
 540900,2020-11-01T17:45:36.561+03:00,   0.100E+01, 540900.00, 231.43750
 541000,2020-11-01T17:45:36.583+03:00,   0.100E+01, 541000.00, 231.50000
 541100,2020-11-01T17:45:36.605+03:00,   0.100E+01, 541100.00, 231.53125
 541200,2020-11-01T17:45:36.628+03:00,   0.100E+01, 541200.00, 231.56250
 541300,2020-11-01T17:45:36.650+03:00,   0.100E+01, 541300.00, 231.62500
 541400,2020-11-01T17:45:36.672+03:00,   0.100E+01, 541400.00, 231.65625
 541500,2020-11-01T17:45:36.695+03:00,   0.100E+01, 541500.00, 231.68750
 541600,2020-11-01T17:45:36.717+03:00,   0.100E+01, 541600.00, 231.71875
 541700,2020-11-01T17:45:36.738+03:00,   0.100E+01, 541700.00, 231.78125
 541800,2020-11-01T17:45:36.762+03:00,   0.100E+01, 541800.00, 231.81250
 541900,2020-11-01T17:45:36.784+03:00,   0.100E+01, 541900.00, 231.84375
 542000,2020-11-01T17:45:36.805+03:00,   0.100E+01, 542000.00, 231.90625
 542100,2020-11-01T17:45:36.828+03:00,   0.100E+01, 542100.00, 231.93750
 542200,2020-11-01T17:45:36.851+03:00,   0.100E+01, 542200.00, 232.00000
 542300,2020-11-01T17:45:36.872+03:00,   0.100E+01, 542300.00, 232.03125
 542400,2020-11-01T17:45:36.895+03:00,   0.100E+01, 542400.00, 232.09375
 542500,2020-11-01T17:45:36.917+03:00,   0.100E+01, 542500.00, 232.12500
 542600,2020-11-01T17:45:36.939+03:00,   0.100E+01, 542600.00, 232.15625
 542700,2020-11-01T17:45:36.961+03:00,   0.100E+01, 542700.00, 232.21875
 542800,2020-11-01T17:45:36.984+03:00,   0.100E+01, 542800.00, 232.25000
 542900,2020-11-01T17:45:37.006+03:00,   0.100E+01, 542900.00, 232.31250
 543000,2020-11-01T17:45:37.028+03:00,   0.100E+01, 543000.00, 232.34375
 543100,2020-11-01T17:45:37.050+03:00,   0.100E+01, 543100.00, 232.37500
 543200,2020-11-01T17:45:37.072+03:00,   0.100E+01, 543200.00, 232.43750
 543300,2020-11-01T17:45:37.095+03:00,   0.100E+01, 543300.00, 232.46875
 543400,2020-11-01T17:45:37.117+03:00,   0.100E+01, 543400.00, 232.53125
 543500,2020-11-01T17:45:37.138+03:00,   0.100E+01, 543500.00, 232.54688
 543600,2020-11-01T17:45:37.161+03:00,   0.100E+01, 543600.00, 232.60938
 543700,2020-11-01T17:45:37.183+03:00,   0.100E+01, 543700.00, 232.64062
 543800,2020-11-01T17:45:37.205+03:00,   0.100E+01, 543800.00, 232.67188
 543900,2020-11-01T17:45:37.227+03:00,   0.100E+01, 543900.00, 232.73438
 544000,2020-11-01T17:45:37.249+03:00,   0.100E+01, 544000.00, 232.76562
 544100,2020-11-01T17:45:37.270+03:00,   0.100E+01, 544100.00, 232.82812
 544200,2020-11-01T17:45:37.292+03:00,   0.100E+01, 544200.00, 232.85938
 544300,2020-11-01T17:45:37.316+03:00,   0.100E+01, 544300.00, 232.89062
 544400,2020-11-01T17:45:37.338+03:00,   0.100E+01, 544400.00, 232.95312
 544500,2020-11-01T17:45:37.359+03:00,   0.100E+01, 544500.00, 232.98438
 544600,2020-11-01T17:45:37.382+03:00,   0.100E+01, 544600.00, 233.04688
 544700,2020-11-01T17:45:37.403+03:00,   0.100E+01, 544700.00, 233.07812
 544800,2020-11-01T17:45:37.425+03:00,   0.100E+01, 544800.00, 233.10938
 544900,2020-11-01T17:45:37.454+03:00,   0.100E+01, 544900.00, 233.14062
 545000,2020-11-01T17:45:37.479+03:00,   0.100E+01, 545000.00, 233.20312
 545100,2020-11-01T17:45:37.504+03:00,   0.100E+01, 545100.00, 233.26562
 545200,2020-11-01T17:45:37.530+03:00,   0.100E+01, 545200.00, 233.29688
 545300,2020-11-01T17:45:37.556+03:00,   0.100E+01, 545300.00, 233.32812
 545400,2020-11-01T17:45:37.594+03:00,   0.100E+01, 545400.00, 233.37500
 545500,2020-11-01T17:45:37.620+03:00,   0.100E+01, 545500.00, 233.43750
 545600,2020-11-01T17:45:37.650+03:00,   0.100E+01, 545600.00, 233.48438
 545700,2020-11-01T17:45:37.678+03:00,   0.100E+01, 545700.00, 233.51562
 545800,2020-11-01T17:45:37.706+03:00,   0.100E+01, 545800.00, 233.54688
 545900,2020-11-01T17:45:37.731+03:00,   0.100E+01, 545900.00, 233.60938
 546000,2020-11-01T17:45:37.757+03:00,   0.100E+01, 546000.00, 233.67188
 546100,2020-11-01T17:45:37.783+03:00,   0.100E+01, 546100.00, 233.70312
 546200,2020-11-01T17:45:37.804+03:00,   0.100E+01, 546200.00, 233.76562
 546300,2020-11-01T17:45:37.830+03:00,   0.100E+01, 546300.00, 233.79688
 546400,2020-11-01T17:45:37.855+03:00,   0.100E+01, 546400.00, 233.85938
 546500,2020-11-01T17:45:37.879+03:00,   0.100E+01, 546500.00, 233.92188
 546600,2020-11-01T17:45:37.900+03:00,   0.100E+01, 546600.00, 233.93750
 546700,2020-11-01T17:45:37.923+03:00,   0.100E+01, 546700.00, 233.95312
 546800,2020-11-01T17:45:37.946+03:00,   0.100E+01, 546800.00, 233.98438
 546900,2020-11-01T17:45:37.968+03:00,   0.100E+01, 546900.00, 234.01562
 547000,2020-11-01T17:45:37.990+03:00,   0.100E+01, 547000.00, 234.07812
 547100,2020-11-01T17:45:38.013+03:00,   0.100E+01, 547100.00, 234.10938
 547200,2020-11-01T17:45:38.034+03:00,   0.100E+01, 547200.00, 234.14062
 547300,2020-11-01T17:45:38.057+03:00,   0.100E+01, 547300.00, 234.20312
 547400,2020-11-01T17:45:38.081+03:00,   0.100E+01, 547400.00, 234.23438
 547500,2020-11-01T17:45:38.104+03:00,   0.100E+01, 547500.00, 234.28125
 547600,2020-11-01T17:45:38.126+03:00,   0.100E+01, 547600.00, 234.31250
 547700,2020-11-01T17:45:38.149+03:00,   0.100E+01, 547700.00, 234.37500
 547800,2020-11-01T17:45:38.170+03:00,   0.100E+01, 547800.00, 234.40625
 547900,2020-11-01T17:45:38.192+03:00,   0.100E+01, 547900.00, 234.46875
 548000,2020-11-01T17:45:38.215+03:00,   0.100E+01, 548000.00, 234.50000
 548100,2020-11-01T17:45:38.237+03:00,   0.100E+01, 548100.00, 234.53125
 548200,2020-11-01T17:45:38.260+03:00,   0.100E+01, 548200.00, 234.59375
 548300,2020-11-01T17:45:38.282+03:00,   0.100E+01, 548300.00, 234.62500
 548400,2020-11-01T17:45:38.303+03:00,   0.100E+01, 548400.00, 234.68750
 548500,2020-11-01T17:45:38.325+03:00,   0.100E+01, 548500.00, 234.71875
 548600,2020-11-01T17:45:38.348+03:00,   0.100E+01, 548600.00, 234.78125
 548700,2020-11-01T17:45:38.369+03:00,   0.100E+01, 548700.00, 234.81250
 548800,2020-11-01T17:45:38.391+03:00,   0.100E+01, 548800.00, 234.84375
 548900,2020-11-01T17:45:38.414+03:00,   0.100E+01, 548900.00, 234.90625
 549000,2020-11-01T17:45:38.435+03:00,   0.100E+01, 549000.00, 234.92188
 549100,2020-11-01T17:45:38.458+03:00,   0.100E+01, 549100.00, 234.98438
 549200,2020-11-01T17:45:38.480+03:00,   0.100E+01, 549200.00, 235.01562
 549300,2020-11-01T17:45:38.502+03:00,   0.100E+01, 549300.00, 235.04688
 549400,2020-11-01T17:45:38.525+03:00,   0.100E+01, 549400.00, 235.10938
 549500,2020-11-01T17:45:38.548+03:00,   0.100E+01, 549500.00, 235.14062
 549600,2020-11-01T17:45:38.570+03:00,   0.100E+01, 549600.00, 235.20312
 549700,2020-11-01T17:45:38.594+03:00,   0.100E+01, 549700.00, 235.23438
 549800,2020-11-01T17:45:38.618+03:00,   0.100E+01, 549800.00, 235.29688
 549900,2020-11-01T17:45:38.640+03:00,   0.100E+01, 549900.00, 235.32812
 550000,2020-11-01T17:45:38.664+03:00,   0.100E+01, 550000.00, 235.39062
 550100,2020-11-01T17:45:38.686+03:00,   0.100E+01, 550100.00, 235.39062
 550200,2020-11-01T17:45:38.707+03:00,   0.100E+01, 550200.00, 235.45312
 550300,2020-11-01T17:45:38.730+03:00,   0.100E+01, 550300.00, 235.48438
 550400,2020-11-01T17:45:38.752+03:00,   0.100E+01, 550400.00, 235.51562
 550500,2020-11-01T17:45:38.775+03:00,   0.100E+01, 550500.00, 235.57812
 550600,2020-11-01T17:45:38.798+03:00,   0.100E+01, 550600.00, 235.60938
 550700,2020-11-01T17:45:38.820+03:00,   0.100E+01, 550700.00, 235.67188
 550800,2020-11-01T17:45:38.841+03:00,   0.100E+01, 550800.00, 235.70312
 550900,2020-11-01T17:45:38.865+03:00,   0.100E+01, 550900.00, 235.76562
 551000,2020-11-01T17:45:38.886+03:00,   0.100E+01, 551000.00, 235.79688
 551100,2020-11-01T17:45:38.908+03:00,   0.100E+01, 551100.00, 235.82812
 551200,2020-11-01T17:45:38.931+03:00,   0.100E+01, 551200.00, 235.85938
 551300,2020-11-01T17:45:38.953+03:00,   0.100E+01, 551300.00, 235.89062
 551400,2020-11-01T17:45:38.975+03:00,   0.100E+01, 551400.00, 235.95312
 551500,2020-11-01T17:45:38.998+03:00,   0.100E+01, 551500.00, 235.98438
 551600,2020-11-01T17:45:39.020+03:00,   0.100E+01, 551600.00, 236.04688
 551700,2020-11-01T17:45:39.041+03:00,   0.100E+01, 551700.00, 236.07812
 551800,2020-11-01T17:45:39.064+03:00,   0.100E+01, 551800.00, 236.10938
 551900,2020-11-01T17:45:39.086+03:00,   0.100E+01, 551900.00, 236.17188
 552000,2020-11-01T17:45:39.107+03:00,   0.100E+01, 552000.00, 236.20312
 552100,2020-11-01T17:45:39.130+03:00,   0.100E+01, 552100.00, 236.25000
 552200,2020-11-01T17:45:39.152+03:00,   0.100E+01, 552200.00, 236.28125
 552300,2020-11-01T17:45:39.173+03:00,   0.100E+01, 552300.00, 236.31250
 552400,2020-11-01T17:45:39.197+03:00,   0.100E+01, 552400.00, 236.37500
 552500,2020-11-01T17:45:39.219+03:00,   0.100E+01, 552500.00, 236.40625
 552600,2020-11-01T17:45:39.241+03:00,   0.100E+01, 552600.00, 236.46875
 552700,2020-11-01T17:45:39.264+03:00,   0.100E+01, 552700.00, 236.50000
 552800,2020-11-01T17:45:39.285+03:00,   0.100E+01, 552800.00, 236.53125
 552900,2020-11-01T17:45:39.307+03:00,   0.100E+01, 552900.00, 236.59375
 553000,2020-11-01T17:45:39.330+03:00,   0.100E+01, 553000.00, 236.62500
 553100,2020-11-01T17:45:39.352+03:00,   0.100E+01, 553100.00, 236.68750
 553200,2020-11-01T17:45:39.372+03:00,   0.100E+01, 553200.00, 236.71875
 553300,2020-11-01T17:45:39.395+03:00,   0.100E+01, 553300.00, 236.78125
 553400,2020-11-01T17:45:39.417+03:00,   0.100E+01, 553400.00, 236.81250
 553500,2020-11-01T17:45:39.438+03:00,   0.100E+01, 553500.00, 236.84375
 553600,2020-11-01T17:45:39.461+03:00,   0.100E+01, 553600.00, 236.90625
 553700,2020-11-01T17:45:39.483+03:00,   0.100E+01, 553700.00, 236.93750
 553800,2020-11-01T17:45:39.505+03:00,   0.100E+01, 553800.00, 237.00000
 553900,2020-11-01T17:45:39.527+03:00,   0.100E+01, 553900.00, 237.03125
 554000,2020-11-01T17:45:39.549+03:00,   0.100E+01, 554000.00, 237.06250
 554100,2020-11-01T17:45:39.570+03:00,   0.100E+01, 554100.00, 237.12500
 554200,2020-11-01T17:45:39.593+03:00,   0.100E+01, 554200.00, 237.15625
 554300,2020-11-01T17:45:39.615+03:00,   0.100E+01, 554300.00, 237.21875
 554400,2020-11-01T17:45:39.637+03:00,   0.100E+01, 554400.00, 237.25000
 554500,2020-11-01T17:45:39.660+03:00,   0.100E+01, 554500.00, 237.28125
 554600,2020-11-01T17:45:39.682+03:00,   0.100E+01, 554600.00, 237.29688
 554700,2020-11-01T17:45:39.704+03:00,   0.100E+01, 554700.00, 237.32812
 554800,2020-11-01T17:45:39.726+03:00,   0.100E+01, 554800.00, 237.39062
 554900,2020-11-01T17:45:39.748+03:00,   0.100E+01, 554900.00, 237.42188
 555000,2020-11-01T17:45:39.770+03:00,   0.100E+01, 555000.00, 237.48438
 555100,2020-11-01T17:45:39.793+03:00,   0.100E+01, 555100.00, 237.51562
 555200,2020-11-01T17:45:39.815+03:00,   0.100E+01, 555200.00, 237.54688
 555300,2020-11-01T17:45:39.837+03:00,   0.100E+01, 555300.00, 237.60938
 555400,2020-11-01T17:45:39.859+03:00,   0.100E+01, 555400.00, 237.64062
 555500,2020-11-01T17:45:39.881+03:00,   0.100E+01, 555500.00, 237.70312
 555600,2020-11-01T17:45:39.903+03:00,   0.100E+01, 555600.00, 237.73438
 555700,2020-11-01T17:45:39.926+03:00,   0.100E+01, 555700.00, 237.76562
 555800,2020-11-01T17:45:39.949+03:00,   0.100E+01, 555800.00, 237.79688
 555900,2020-11-01T17:45:39.970+03:00,   0.100E+01, 555900.00, 237.82812
 556000,2020-11-01T17:45:39.995+03:00,   0.100E+01, 556000.00, 237.89062
 556100,2020-11-01T17:45:40.020+03:00,   0.100E+01, 556100.00, 237.95312
 556200,2020-11-01T17:45:40.041+03:00,   0.100E+01, 556200.00, 237.98438
 556300,2020-11-01T17:45:40.064+03:00,   0.100E+01, 556300.00, 238.01562
 556400,2020-11-01T17:45:40.086+03:00,   0.100E+01, 556400.00, 238.07812
 556500,2020-11-01T17:45:40.108+03:00,   0.100E+01, 556500.00, 238.10938
 556600,2020-11-01T17:45:40.131+03:00,   0.100E+01, 556600.00, 238.17188
 556700,2020-11-01T17:45:40.153+03:00,   0.100E+01, 556700.00, 238.20312
 556800,2020-11-01T17:45:40.174+03:00,   0.100E+01, 556800.00, 238.23438
 556900,2020-11-01T17:45:40.197+03:00,   0.100E+01, 556900.00, 238.29688
 557000,2020-11-01T17:45:40.219+03:00,   0.100E+01, 557000.00, 238.32812
 557100,2020-11-01T17:45:40.241+03:00,   0.100E+01, 557100.00, 238.39062
 557200,2020-11-01T17:45:40.264+03:00,   0.100E+01, 557200.00, 238.42188
 557300,2020-11-01T17:45:40.286+03:00,   0.100E+01, 557300.00, 238.48438
 557400,2020-11-01T17:45:40.307+03:00,   0.100E+01, 557400.00, 238.51562
 557500,2020-11-01T17:45:40.329+03:00,   0.100E+01, 557500.00, 238.54688
 557600,2020-11-01T17:45:40.351+03:00,   0.100E+01, 557600.00, 238.60938
 557700,2020-11-01T17:45:40.372+03:00,   0.100E+01, 557700.00, 238.64062
 557800,2020-11-01T17:45:40.395+03:00,   0.100E+01, 557800.00, 238.70312
 557900,2020-11-01T17:45:40.417+03:00,   0.100E+01, 557900.00, 238.73438
 558000,2020-11-01T17:45:40.439+03:00,   0.100E+01, 558000.00, 238.76562
 558100,2020-11-01T17:45:40.462+03:00,   0.100E+01, 558100.00, 238.82812
 558200,2020-11-01T17:45:40.485+03:00,   0.100E+01, 558200.00, 238.85938
 558300,2020-11-01T17:45:40.506+03:00,   0.100E+01, 558300.00, 238.90625
 558400,2020-11-01T17:45:40.529+03:00,   0.100E+01, 558400.00, 238.93750
 558500,2020-11-01T17:45:40.550+03:00,   0.100E+01, 558500.00, 238.96875
 558600,2020-11-01T17:45:40.572+03:00,   0.100E+01, 558600.00, 239.03125
 558700,2020-11-01T17:45:40.596+03:00,   0.100E+01, 558700.00, 239.06250
 558800,2020-11-01T17:45:40.618+03:00,   0.100E+01, 558800.00, 239.12500
 558900,2020-11-01T17:45:40.640+03:00,   0.100E+01, 558900.00, 239.15625
 559000,2020-11-01T17:45:40.663+03:00,   0.100E+01, 559000.00, 239.20312
 559100,2020-11-01T17:45:40.685+03:00,   0.100E+01, 559100.00, 239.20312
 559200,2020-11-01T17:45:40.707+03:00,   0.100E+01, 559200.00, 239.26562
 559300,2020-11-01T17:45:40.730+03:00,   0.100E+01, 559300.00, 239.29688
 559400,2020-11-01T17:45:40.753+03:00,   0.100E+01, 559400.00, 239.32812
 559500,2020-11-01T17:45:40.775+03:00,   0.100E+01, 559500.00, 239.39062
 559600,2020-11-01T17:45:40.799+03:00,   0.100E+01, 559600.00, 239.42188
 559700,2020-11-01T17:45:40.821+03:00,   0.100E+01, 559700.00, 239.48438
 559800,2020-11-01T17:45:40.843+03:00,   0.100E+01, 559800.00, 239.51562
 559900,2020-11-01T17:45:40.866+03:00,   0.100E+01, 559900.00, 239.57812
 560000,2020-11-01T17:45:40.888+03:00,   0.100E+01, 560000.00, 239.60938
 560100,2020-11-01T17:45:40.911+03:00,   0.100E+01, 560100.00, 239.64062
 560200,2020-11-01T17:45:40.933+03:00,   0.100E+01, 560200.00, 239.67188
 560300,2020-11-01T17:45:40.956+03:00,   0.100E+01, 560300.00, 239.70312
 560400,2020-11-01T17:45:40.979+03:00,   0.100E+01, 560400.00, 239.76562
 560500,2020-11-01T17:45:41.001+03:00,   0.100E+01, 560500.00, 239.79688
 560600,2020-11-01T17:45:41.023+03:00,   0.100E+01, 560600.00, 239.85938
 560700,2020-11-01T17:45:41.046+03:00,   0.100E+01, 560700.00, 239.89062
 560800,2020-11-01T17:45:41.068+03:00,   0.100E+01, 560800.00, 239.95312
 560900,2020-11-01T17:45:41.089+03:00,   0.100E+01, 560900.00, 239.98438
 561000,2020-11-01T17:45:41.112+03:00,   0.100E+01, 561000.00, 240.01562
 561100,2020-11-01T17:45:41.133+03:00,   0.100E+01, 561100.00, 240.07812
 561200,2020-11-01T17:45:41.155+03:00,   0.100E+01, 561200.00, 240.10938
 561300,2020-11-01T17:45:41.178+03:00,   0.100E+01, 561300.00, 240.17188
 561400,2020-11-01T17:45:41.200+03:00,   0.100E+01, 561400.00, 240.20312
 561500,2020-11-01T17:45:41.222+03:00,   0.100E+01, 561500.00, 240.23438
 561600,2020-11-01T17:45:41.244+03:00,   0.100E+01, 561600.00, 240.29688
 561700,2020-11-01T17:45:41.266+03:00,   0.100E+01, 561700.00, 240.32812
 561800,2020-11-01T17:45:41.288+03:00,   0.100E+01, 561800.00, 240.39062
 561900,2020-11-01T17:45:41.310+03:00,   0.100E+01, 561900.00, 240.42188
 562000,2020-11-01T17:45:41.332+03:00,   0.100E+01, 562000.00, 240.48438
 562100,2020-11-01T17:45:41.354+03:00,   0.100E+01, 562100.00, 240.51562
 562200,2020-11-01T17:45:41.377+03:00,   0.100E+01, 562200.00, 240.54688
 562300,2020-11-01T17:45:41.399+03:00,   0.100E+01, 562300.00, 240.60938
 562400,2020-11-01T17:45:41.421+03:00,   0.100E+01, 562400.00, 240.60938
 562500,2020-11-01T17:45:41.443+03:00,   0.100E+01, 562500.00, 240.65625
 562600,2020-11-01T17:45:41.467+03:00,   0.100E+01, 562600.00, 240.68750
 562700,2020-11-01T17:45:41.489+03:00,   0.100E+01, 562700.00, 240.75000
 562800,2020-11-01T17:45:41.511+03:00,   0.100E+01, 562800.00, 240.78125
 562900,2020-11-01T17:45:41.534+03:00,   0.100E+01, 562900.00, 240.81250
 563000,2020-11-01T17:45:41.556+03:00,   0.100E+01, 563000.00, 240.87500
 563100,2020-11-01T17:45:41.579+03:00,   0.100E+01, 563100.00, 240.90625
 563200,2020-11-01T17:45:41.605+03:00,   0.100E+01, 563200.00, 240.96875
 563300,2020-11-01T17:45:41.629+03:00,   0.100E+01, 563300.00, 241.03125
 563400,2020-11-01T17:45:41.651+03:00,   0.100E+01, 563400.00, 241.06250
 563500,2020-11-01T17:45:41.673+03:00,   0.100E+01, 563500.00, 241.09375
 563600,2020-11-01T17:45:41.695+03:00,   0.100E+01, 563600.00, 241.15625
 563700,2020-11-01T17:45:41.717+03:00,   0.100E+01, 563700.00, 241.18750
 563800,2020-11-01T17:45:41.739+03:00,   0.100E+01, 563800.00, 241.25000
 563900,2020-11-01T17:45:41.763+03:00,   0.100E+01, 563900.00, 241.28125
 564000,2020-11-01T17:45:41.785+03:00,   0.100E+01, 564000.00, 241.34375
 564100,2020-11-01T17:45:41.807+03:00,   0.100E+01, 564100.00, 241.37500
 564200,2020-11-01T17:45:41.830+03:00,   0.100E+01, 564200.00, 241.40625
 564300,2020-11-01T17:45:41.851+03:00,   0.100E+01, 564300.00, 241.46875
 564400,2020-11-01T17:45:41.873+03:00,   0.100E+01, 564400.00, 241.50000
 564500,2020-11-01T17:45:41.896+03:00,   0.100E+01, 564500.00, 241.56250
 564600,2020-11-01T17:45:41.918+03:00,   0.100E+01, 564600.00, 241.57812
 564700,2020-11-01T17:45:41.940+03:00,   0.100E+01, 564700.00, 241.60938
 564800,2020-11-01T17:45:41.963+03:00,   0.100E+01, 564800.00, 241.67188
 564900,2020-11-01T17:45:41.985+03:00,   0.100E+01, 564900.00, 241.70312
 565000,2020-11-01T17:45:42.007+03:00,   0.100E+01, 565000.00, 241.76562
 565100,2020-11-01T17:45:42.029+03:00,   0.100E+01, 565100.00, 241.79688
 565200,2020-11-01T17:45:42.052+03:00,   0.100E+01, 565200.00, 241.85938
 565300,2020-11-01T17:45:42.073+03:00,   0.100E+01, 565300.00, 241.89062
 565400,2020-11-01T17:45:42.096+03:00,   0.100E+01, 565400.00, 241.92188
 565500,2020-11-01T17:45:42.118+03:00,   0.100E+01, 565500.00, 241.98438
 565600,2020-11-01T17:45:42.140+03:00,   0.100E+01, 565600.00, 242.01562
 565700,2020-11-01T17:45:42.163+03:00,   0.100E+01, 565700.00, 242.07812
 565800,2020-11-01T17:45:42.185+03:00,   0.100E+01, 565800.00, 242.10938
 565900,2020-11-01T17:45:42.207+03:00,   0.100E+01, 565900.00, 242.14062
 566000,2020-11-01T17:45:42.231+03:00,   0.100E+01, 566000.00, 242.20312
 566100,2020-11-01T17:45:42.255+03:00,   0.100E+01, 566100.00, 242.26562
 566200,2020-11-01T17:45:42.277+03:00,   0.100E+01, 566200.00, 242.29688
 566300,2020-11-01T17:45:42.298+03:00,   0.100E+01, 566300.00, 242.32812
 566400,2020-11-01T17:45:42.320+03:00,   0.100E+01, 566400.00, 242.39062
